rid,eu_name,authorid,match_type,host_id,source,n_papers,cn_name,field_text,inst_text,year,gold_authorid
4111,孙飞,A5100400820,exact,I4210112540,round4_maxpapers,307,孙飞,生物电镜前沿技术,中国科学院生物物理研究所,2019,
4112,朱作峰,A5006331785,exact,I52158045,round4_maxpapers,62,朱作峰,水稻种质资源创新与优异基因挖掘,中国农业大学,2019,
4113,程红,A5103412171,exact,I4210106477,round4_maxpapers,149,程红,RNA转运与降解的机制和功能,中国科学院上海生命科学研究院,2019,
4114,杨琛,A5100350397,exact,I4210106477,round4_maxpapers,549,杨琛,微生物代谢流量调控,中国科学院上海生命科学研究院,2019,
4115,赵建国,A5057825204,exact,I4210167311,round4_maxpapers,159,赵建国,猪功能基因组学和基因编辑,中国科学院动物研究所,2019,
4116,崔宗强,A5113994534,exact,I4210106882,round4_maxpapers,111,崔宗强,单病毒示踪,中国科学院武汉病毒研究所,2019,
4117,姚红杰,A5051729484,exact,I2802148028,round2_inst,41,姚红杰,细胞命运决定的表观遗传机理,中国科学院广州生物医药与健康研究院,2019,
4118,陈实,A5059228473,exact,I37461747,round4_maxpapers,277,陈实,微生物表观遗传,武汉大学,2019,
4119,刘颖,A5100414285,exact,I20231570,round4_maxpapers,2250,刘颖,细胞应激与稳态调控,北京大学,2019,
4120,李毓龙,A5100428710,exact,I20231570,round4_semtie,466,李毓龙,神经生物学,北京大学,2019,
4121,孔照胜,A5109439550,exact,I4210134982,round4_maxpapers,83,孔照胜,细胞骨架与植物细胞形态建成,中国科学院微生物研究所,2019,
4122,周志刚,A5101507833,exact,I4210149219,round4_maxpapers,187,周志刚,鱼类消化道微生物与宿主互作,中国农业科学院饲料研究所,2019,
4123,程昊,A5075087804,exact,I116953780,round4_maxpapers,83,程昊,变质岩年代学,同济大学,2019,
4124,袁文平,A5069058569,exact,I157773358,round4_maxpapers,381,袁文平,中山大学,陆地生态系统碳循环模型,2019,
4125,吴忠庆,A5101412365,exact,I126520041,round4_maxpapers,2295,吴忠庆,矿物高温高压物性的第一性原理计算研究,中国科学技术大学,2019,
4126,赵鹏军,A5041696562,exact,I20231570,round4_maxpapers,666,赵鹏军,交通地理学,北京大学,2019,
4127,袁志刚,A5036043864,exact,I37461747,round4_maxpapers,267,袁志刚,内磁层-电离层耦合,武汉大学,2019,
4128,吴怀春,A5067661736,exact,I3125743391,round4_maxpapers,225,吴怀春,古生代旋回地层学与天文年代学,中国地质大学(北京),2019,
4129,赵传峰,A5042468246,exact,I25254941,round4_maxpapers,297,赵传峰,云物理学,北京师范大学,2019,
4130,周顺桂,A5055432128,exact,I61057504,round4_semtie,438,周顺桂,土壤生物电化学,福建农林大学,2019,
4131,张立强,A5100459445,exact,I25254941,round4_maxpapers,420,张立强,遥感图像/点云识别与理解,北京师范大学,2019,
4132,李思亮,A5113750488,exact,I162868743,round4_maxpapers,768,李思亮,流域风化和地表过程,天津大学,2019,
4133,袁增伟,A5013353346,exact,I881766915,round4_maxpapers,162,袁增伟,资源流动及其环境效应,南京大学,2019,
4134,王爱慧,A5090248616,exact,I4210152758,round4_maxpapers,78,王爱慧,陆气相互作用和气候变化,中国科学院大气物理研究所,2019,
4135,程晓,A5068881246,exact,I25254941,round4_semtie,361,程晓,极地遥感,北京师范大学,2019,
4136,唐朝生,A5100735667,exact,I881766915,round4_maxpapers,266,唐朝生,极端气候工程地质,南京大学,2019,
4137,汪名怀,A5043031359,exact,I881766915,round4_maxpapers,231,汪名怀,气溶胶、云与气候相互作用,南京大学,2019,
4138,史大林,A5074347854,exact,I191208505,round2_inst,94,史大林,海洋生物地球化学与全球变化,厦门大学,2019,
4139,高彦征,A5054216825,exact,I119454577,round4_semtie,236,高彦征,土壤有机污染过程与控制,南京农业大学,2019,
4140,王鑫,A5100327835,exact,I4210103685,round4_maxpapers,1612,王鑫,物理海洋,中国科学院南海海洋研究所,2019,
4141,黄迪颖,A5009793860,exact,I4210103797,round4_maxpapers,613,黄迪颖,中生代昆虫化石,中国科学院南京地质古生物研究所,2019,
4142,王林,A5008829405,exact,I4210152758,round4_maxpapers,360,王林,东亚冬季风变异特征和机理,中国科学院大气物理研究所,2019,
4143,田辉,A5101908003,exact,I3018690959,round4_semtie,113,田辉,石油与天然气地球化学,中国科学院广州地球化学研究所,2019,
4144,王力哲,A5009116003,exact,I3124059619,round3_semantic,739,王力哲,遥感数据处理的理论与方法,中国地质大学(武汉),2019,
4145,王小萍,A5100459905,exact,I4210141476,round4_maxpapers,336,王小萍,持久性有机污染物区域循环,中国科学院青藏高原研究所,2019,
4146,林霄沛,A5060962288,exact,I59028903,round4_maxpapers,194,林霄沛,海洋环流动力学,中国海洋大学,2019,
4147,付巧妹,A5036993680,exact,I4210086287,round4_maxpapers,109,付巧妹,人类古基因组学,中国科学院古脊椎动物与古人类研究所,2019,
4148,李正强,A5100634225,exact,,round4_maxpapers,1142,李正强,大气气溶胶遥感和探测,中国科学院遥感与数字地球研究所,2019,
4149,郑华,A5067812749,exact,I4210144289,round4_maxpapers,415,郑华,中国科学院生态环境研究中心,生态系统服务,2019,
4150,赵晓丽,A5072070662,exact,I4210156332,round4_maxpapers,490,赵晓丽,纳米污染物环境地球化学行为,中国环境科学研究院,2019,
4151,李志伟,A5029039359,exact,I139660479,round4_maxpapers,545,李志伟,高精度 InSAR 三维形变测量,中南大学,2019,
4152,陈晓清,A5109484136,exact,I4210124748,round4_maxpapers,216,陈晓清,山地灾害形成机理与减灾,中国科学院、水利部成都山地灾害与环境研究所,2019,
4153,谢桂青,A5104470390,exact,,round4_maxpapers,122,谢桂青,矿床学,中国地质科学院矿产资源研究所,2019,
4154,黄汝锦,A5024706119,exact,I4210159790,round2_inst,429,黄汝锦,有机气溶胶,中国科学院地球环境研究所,2019,
4155,李峰,A5100448879,exact,I194450716,round4_maxpapers,621,李峰,有机电致发光材料与器件,吉林大学,2019,
4156,张广清,A5015671752,exact,I4210162190,round4_semtie,9,张广清,石油工程岩石力学,中国石油大学(北京),2019,
4157,龚政,A5062999041,exact,I163340411,round4_maxpapers,141,龚政,河海大学,海岸动力地貌学:多因子驱动下潮滩系统演变机制研究,2019,
4158,吴丁财,A5101412365,exact,I157773358,round4_maxpapers,2295,吴丁财,多孔高分子与炭材料,中山大学,2019,
4159,赵宏伟,A5047878036,exact,I194450716,round4_maxpapers,352,赵宏伟,材料微观力学性能原位测试原理与技术,吉林大学,2019,
4160,谢小荣,A5037508477,exact,I99065089,round4_maxpapers,300,谢小荣,清华大学,电力系统振荡的分析与控制,2019,
4161,李武华,A5101505887,exact,I76130692,round4_maxpapers,393,李武华,新能源功率变换与运行调控,浙江大学,2019,
4162,李建树,A5100402504,exact,I24185976,round4_maxpapers,1744,李建树,生物医用高分子材料,四川大学,2019,
4163,罗坤,A5040307220,exact,I76130692,round4_maxpapers,650,罗坤,多相湍流燃烧,浙江大学,2019,
4164,张弛,A5100458183,exact,I27357992,round4_maxpapers,1372,张弛,大连理工大学,水资源系统分析及利用,2019,
4165,张艳锋,A5108166978,exact,I20231570,round4_maxpapers,1586,张艳锋,二维碳基纳米材料及其异质结构,北京大学,2019,
4166,王健君,A5100410419,exact,I4210155088,round4_maxpapers,441,王健君,高分子材料表面与界面的研究,中国科学院化学研究所,2019,
4167,孙卫玲,A5030873303,exact,I20231570,round4_maxpapers,290,孙卫玲,北京大学,水沙体系中复合污染迁移转化及生态效应,2019,
4168,王刚,A5100367305,exact,I113940042,round4_maxpapers,963,王刚,非晶合金的断裂机理,上海大学,2019,
4169,吴水林,A5102804002,exact,I162868743,round4_maxpapers,467,吴水林,医用金属材料表面改性与涂层,天津大学,2019,
4170,汪怀远,A5115602103,exact,I162868743,round4_maxpapers,1416,汪怀远,极端环境下油气资源储存与输送,天津大学,2019,
4171,余彦,A5100695418,exact,I126520041,round4_maxpapers,749,余彦,钠离子电池,中国科学技术大学,2019,
4172,王发洲,A5013692403,exact,I196699116,round4_maxpapers,311,王发洲,先进混凝土材料,武汉理工大学,2019,
4173,张晨辉,A5114377242,exact,I99065089,round4_maxpapers,274,张晨辉,液体超滑机理及应用研究,清华大学,2019,
4174,鄢俊敏,A5002436361,exact,I194450716,round4_maxpapers,204,鄢俊敏,氢燃料电池车用金属能源材料,吉林大学,2019,
4175,崔宏志,A5000291571,exact,I180726961,round4_maxpapers,387,崔宏志,储能混凝土,深圳大学,2019,
4176,朱嘉,A5100769994,exact,I881766915,round4_maxpapers,255,朱嘉,微结构光热转换材料与器件,南京大学,2019,
4177,郭志光,A5030085752,exact,I4210089297,round2_inst,653,郭志光,机械仿生表界面,中国科学院兰州化学物理研究所,2019,
4178,傅继阳,A5016666274,exact,I37987034,round4_semtie,185,傅继阳,结构风工程,广州大学,2019,
4179,杨上峰,A5038497484,exact,I126520041,round4_maxpapers,1647,杨上峰,富勒烯功能材料,中国科学技术大学,2019,
4180,陈蓉,A5100419031,exact,I158842170,round4_maxpapers,928,陈蓉,光流体能质传递及转化,重庆大学,2019,
4181,黄永安,A5075307304,exact,I47720641,round4_maxpapers,258,黄永安,柔性电子制造技术与装备,华中科技大学,2019,
4182,刘广义,A5100737333,exact,I139660479,round4_maxpapers,185,刘广义,浮选药剂,中南大学,2019,
4183,陈益峰,A5100400351,exact,I37461747,round4_maxpapers,224,陈益峰,岩土力学与岩土工程,武汉大学,2019,
4184,丁彬,A5018799615,exact,I181326427,round4_maxpapers,794,丁彬,高分子纳米纤维材料,东华大学,2019,
4185,刘新华,A5071054959,exact,I92403157,round4_maxpapers,323,刘新华,金属控制凝固与控制成形短流程制备加工基础研究,北京科技大学,2019,
4186,赵立东,A5008598564,exact,I82880672,round4_maxpapers,528,赵立东,热电材料,北京航空航天大学,2019,
4187,张建,A5032373861,exact,I154099455,round3_semantic,8,张建,污水生物处理与资源化,山东大学,2019,
4188,王志伟,A5100449940,exact,I116953780,round4_maxpapers,901,王志伟,污水处理与资源化,同济大学,2019,
4189,温斌,A5064332635,exact,I39333907,round4_maxpapers,306,温斌,材料力学行为的微观机制,燕山大学,2019,
4190,吕友军,A5064307398,exact,I87445476,round4_maxpapers,163,吕友军,多相流热化学,西安交通大学,2019,
4191,董必钦,A5101658700,exact,I180726961,round4_maxpapers,266,董必钦,滨海混凝土劣化与抑制,深圳大学,2019,
4192,韩邦成,A5017471039,exact,I82880672,round4_maxpapers,241,韩邦成,北京航空航天大学,高速磁悬浮转子系统的优化、控制及应用,2019,
4193,訾斌,A5101886321,exact,I16365422,round4_maxpapers,99,訾斌,智能柔性驱动机器人理论、技术与装备,合肥工业大学,2019,
4194,张瑜,A5108166978,exact,I82880672,round4_maxpapers,1586,张瑜,无机新能源材料,北京航空航天大学,2019,
4195,刘攀,A5100713390,exact,I76569877,round4_maxpapers,565,刘攀,道路安全设计,东南大学,2019,
4196,邵涛,A5075478312,exact,I4210128819,round4_maxpapers,445,邵涛,大气压脉冲气体放电等离子体,中国科学院电工研究所,2019,
4197,李迎光,A5044046297,exact,I9842412,round4_maxpapers,336,李迎光,数字化制造与智能制造,南京航空航天大学,2019,
4198,田华雨,A5100689825,exact,I4210092888,round4_maxpapers,253,田华雨,生物医用高分子材料,中国科学院长春应用化学研究所,2019,
4199,戴庆,A5084024507,exact,I4210141483,round4_maxpapers,416,戴庆,碳基纳米光子学材料,国家纳米科学中心,2019,
4200,刘锐平,A5115603277,exact,I4210144289,round4_maxpapers,241,刘锐平,水中有毒无机物控制与资源化,中国科学院生态环境研究中心,2019,
4201,沈俊,A5031318875,exact,I4210140689,round4_maxpapers,666,沈俊,磁制冷热力循环研究,中国科学院理化技术研究所,2019,
4202,石峰,A5000306365,exact,I75390827,round4_maxpapers,199,石峰,超分子材料,北京化工大学,2019,
4203,张阿漫,A5062751298,exact,I151727225,round4_maxpapers,299,张阿漫,水下爆炸与舰船毁伤,哈尔滨工程大学,2019,
4204,蒋金洋,A5077960403,exact,I76569877,round4_maxpapers,256,蒋金洋,海工混凝土超材料,东南大学,2019,
4205,翟成,A5052077864,exact,I25757504,round4_maxpapers,214,翟成,低透气性煤层致裂增透及瓦斯高效抽采,中国矿业大学,2019,
4206,鲁军勇,A5100761521,exact,I2800710378,round4_maxpapers,127,鲁军勇,舰载电磁发射技术,中国人民解放军海军工程大学,2019,
4207,陈海生,A5050410033,exact,I4210120320,round4_maxpapers,613,陈海生,压缩空气储能关键科学问题研究,中国科学院工程热物理研究所,2019,
4208,何旭辉,A5063500113,exact,I139660479,round4_maxpapers,280,何旭辉,桥梁抗风与行车安全,中南大学,2019,
4209,狄增峰,A5021348954,exact,I4210147322,round4_maxpapers,253,狄增峰,集成电路用SOI材料,中国科学院上海微系统与信息技术研究所,2019,
4210,黄辉,A5086764844,exact,I4210165038,round4_semtie,600,黄辉,有机/高分子半导体材料,中国科学院大学,2019,
4211,冯国瑞,A5029894687,exact,I9086337,round4_maxpapers,63,冯国瑞,遗留煤炭资源开采与灾害防控,太原理工大学,2019,
4212,徐飞,A5024353201,exact,I881766915,round4_maxpapers,521,徐飞,光纤器件,南京大学,2019,
4213,刘胜利,A5100781966,exact,I183067930,round4_maxpapers,1062,刘胜利,复杂网络环境下的公钥密码算法设计与证明,上海交通大学,2019,
4214,杨军,A5064324343,exact,I139024713,round4_maxpapers,905,杨军,光纤白光干涉测试,广东工业大学,2019,
4215,陈云霁,A5036492388,exact,I4210090176,round2_inst,202,陈云霁,中国科学院计算技术研究所,处理器体系结构,2019,
4216,李刚,A5018012012,exact,I99065089,round4_maxpapers,3382,李刚,雷达运动目标成像与检测,清华大学,2019,
4217,徐文渊,A5060351020,exact,I76130692,round4_maxpapers,183,徐文渊,浙江大学,电子信息系统多要素安全分析与防护,2019,
4218,李国良,A5100404163,exact,I99065089,round4_maxpapers,471,李国良,清华大学,数据库理论与系统,2019,
4219,刘云淮,A5100687684,exact,I20231570,round4_maxpapers,1915,刘云淮,群智感知网络及应用研究,北京大学,2019,
4220,潘纲,A5084291326,exact,I76130692,round4_maxpapers,542,潘纲,脑机混合智能,浙江大学,2019,
4221,刘洋,A5100355692,exact,I99065089,round4_semtie,3267,刘洋,机器翻译,清华大学,2019,
4222,迟楠,A5081905634,exact,I24943067,round4_maxpapers,797,迟楠,高频谱效率光调制与光传输,复旦大学,2019,
4223,杨玉超,A5100743975,exact,I20231570,round4_maxpapers,2388,杨玉超,面向类脑智能的忆阻神经形态器件,北京大学,2019,
4224,张建华,A5068121401,exact,I139759216,round4_maxpapers,1290,张建华,无线信道的建模理论与实验研究,北京邮电大学,2019,
4225,胡清华,A5056686459,exact,I162868743,round4_semtie,620,胡清华,不确定性人工智能,天津大学,2019,
4226,陶晓明,A5087298250,exact,I99065089,round4_maxpapers,909,陶晓明,多媒体计算通信,清华大学,2019,
4227,丁贵广,A5057732142,exact,I99065089,round4_maxpapers,280,丁贵广,多媒体检索与分析,清华大学,2019,
4228,周鹏,A5100438327,exact,I24943067,round4_maxpapers,460,周鹏,新型存储与逻辑集成,复旦大学,2019,
4229,彭宇新,A5047811387,exact,I20231570,round4_maxpapers,306,彭宇新,跨媒体分析,北京大学,2019,
4230,彭木根,A5060203564,exact,I139759216,round4_maxpapers,855,彭木根,无线通信协同组网理论与技术,北京邮电大学,2019,
4231,龙世兵,A5010546200,exact,I126520041,round4_maxpapers,262,龙世兵,宽禁带功率电子技术,中国科学技术大学,2019,
