rid,eu_name,authorid,match_type,host_id,eu_text,field_name,share,rnk,sim
194,Marcelo Nollmann Martinez,A5045835784,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Mechanical engineering,0.3333333333333333,3,0.6032950282096863
194,Marcelo Nollmann Martinez,A5071855010,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Engineering management,0.1111111111111111,1,0.5882677435874939
194,Marcelo Nollmann Martinez,A5071855010,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Operating system,0.1111111111111111,2,0.5882677435874939
194,Marcelo Nollmann Martinez,A5071855010,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Accounting,0.1111111111111111,3,0.5882677435874939
194,Marcelo Nollmann Martinez,A5001779800,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5004395695,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5021674476,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5025873578,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5035934195,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5056716774,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5064217913,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5064634178,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5065592469,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5097392801,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5100814440,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5101221836,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5108176100,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Humanities,1.0,1,0.563240647315979
194,Marcelo Nollmann Martinez,A5063263594,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Visual arts,0.5,1,0.5596635341644287
194,Marcelo Nollmann Martinez,A5063263594,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Art history,0.5,2,0.5596635341644287
194,Marcelo Nollmann Martinez,A5048631080,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,,,,
194,Marcelo Nollmann Martinez,A5068830329,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,,,,
194,Marcelo Nollmann Martinez,A5107329317,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,,,,
195,Ido Amit,A5048280875,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.13994910941475827,1,0.9544717073440552
195,Ido Amit,A5048280875,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.13994910941475827,1,0.9544717073440552
195,Ido Amit,A5048280875,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.13994910941475827,1,0.9544717073440552
195,Ido Amit,A5048280875,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.13994910941475827,1,0.9544717073440552
195,Ido Amit,A5048280875,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.1227735368956743,2,0.9544717073440552
195,Ido Amit,A5048280875,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.1227735368956743,2,0.9544717073440552
195,Ido Amit,A5048280875,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.1227735368956743,2,0.9544717073440552
195,Ido Amit,A5048280875,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.1227735368956743,2,0.9544717073440552
195,Ido Amit,A5048280875,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Cell biology,0.09732824427480916,3,0.9544717073440552
195,Ido Amit,A5048280875,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Cell biology,0.09732824427480916,3,0.9544717073440552
195,Ido Amit,A5048280875,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Cell biology,0.09732824427480916,3,0.9544717073440552
195,Ido Amit,A5048280875,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Cell biology,0.09732824427480916,3,0.9544717073440552
195,Ido Amit,A5108005028,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.25,1,0.9140403866767883
195,Ido Amit,A5108005028,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.25,1,0.9140403866767883
195,Ido Amit,A5108005028,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.25,1,0.9140403866767883
195,Ido Amit,A5108005028,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.25,1,0.9140403866767883
195,Ido Amit,A5108005028,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.25,2,0.9140403866767883
195,Ido Amit,A5108005028,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.25,2,0.9140403866767883
195,Ido Amit,A5108005028,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.25,2,0.9140403866767883
195,Ido Amit,A5108005028,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.25,2,0.9140403866767883
195,Ido Amit,A5108005028,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Data mining,0.125,3,0.9140403866767883
195,Ido Amit,A5108005028,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Data mining,0.125,3,0.9140403866767883
195,Ido Amit,A5108005028,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Data mining,0.125,3,0.9140403866767883
195,Ido Amit,A5108005028,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Data mining,0.125,3,0.9140403866767883
198,Anders Peter Brodersen,A5045230635,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Artificial intelligence,0.125,1,0.7078721523284912
198,Anders Peter Brodersen,A5045230635,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Computer graphics (images),0.09375,2,0.7078721523284912
198,Anders Peter Brodersen,A5045230635,fuzzy,,Integrative Biology: From Genes & Genomes to Systems,Computer vision,0.09375,3,0.7078721523284912
200,Amos Tanay,A5083312685,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.1732283464566929,1,0.9697433114051819
200,Amos Tanay,A5083312685,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.1732283464566929,1,0.9697433114051819
200,Amos Tanay,A5083312685,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.1732283464566929,1,0.9697433114051819
200,Amos Tanay,A5083312685,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.1732283464566929,1,0.9697433114051819
200,Amos Tanay,A5083312685,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.10498687664041995,2,0.9697433114051819
200,Amos Tanay,A5083312685,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.10498687664041995,2,0.9697433114051819
200,Amos Tanay,A5083312685,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.10498687664041995,2,0.9697433114051819
200,Amos Tanay,A5083312685,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.10498687664041995,2,0.9697433114051819
200,Amos Tanay,A5083312685,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.08923884514435695,3,0.9697433114051819
200,Amos Tanay,A5083312685,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.08923884514435695,3,0.9697433114051819
200,Amos Tanay,A5083312685,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.08923884514435695,3,0.9697433114051819
200,Amos Tanay,A5083312685,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Immunology,0.08923884514435695,3,0.9697433114051819
200,Amos Tanay,A5098855457,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.3333333333333333,1,0.8515954613685608
200,Amos Tanay,A5098855457,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.3333333333333333,1,0.8515954613685608
200,Amos Tanay,A5098855457,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.3333333333333333,1,0.8515954613685608
200,Amos Tanay,A5098855457,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.3333333333333333,1,0.8515954613685608
200,Amos Tanay,A5098855457,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Electrical engineering,0.16666666666666666,2,0.8515954613685608
200,Amos Tanay,A5098855457,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Electrical engineering,0.16666666666666666,2,0.8515954613685608
200,Amos Tanay,A5098855457,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Electrical engineering,0.16666666666666666,2,0.8515954613685608
200,Amos Tanay,A5098855457,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Electrical engineering,0.16666666666666666,2,0.8515954613685608
200,Amos Tanay,A5098855457,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.16666666666666666,3,0.8515954613685608
200,Amos Tanay,A5098855457,exact,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.16666666666666666,3,0.8515954613685608
200,Amos Tanay,A5098855457,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.16666666666666666,3,0.8515954613685608
200,Amos Tanay,A5098855457,alias,I53964585,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.16666666666666666,3,0.8515954613685608
202,Marcus Thomas Pius Gilbert,A5053180525,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.15440885725583234,1,0.9174553751945496
202,Marcus Thomas Pius Gilbert,A5053180525,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Evolutionary biology,0.12356662712534598,2,0.9174553751945496
202,Marcus Thomas Pius Gilbert,A5053180525,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Ecology,0.11427441676551997,3,0.9174553751945496
202,Marcus Thomas Pius Gilbert,A5039330186,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.17391304347826086,1,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.17391304347826086,1,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,exact,I124055696,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.17391304347826086,1,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,exact,I124055696,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.17391304347826086,1,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Pathology,0.13043478260869565,2,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Pathology,0.13043478260869565,2,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,exact,I124055696,Integrative Biology: From Genes & Genomes to Systems,Pathology,0.13043478260869565,2,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,exact,I124055696,Integrative Biology: From Genes & Genomes to Systems,Pathology,0.13043478260869565,2,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Ecology,0.08695652173913043,3,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,alias,I124055696,Integrative Biology: From Genes & Genomes to Systems,Ecology,0.08695652173913043,3,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,exact,I124055696,Integrative Biology: From Genes & Genomes to Systems,Ecology,0.08695652173913043,3,0.8892648220062256
202,Marcus Thomas Pius Gilbert,A5039330186,exact,I124055696,Integrative Biology: From Genes & Genomes to Systems,Ecology,0.08695652173913043,3,0.8892648220062256
204,Nuria Lopez Bigas,A5057300983,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.23937007874015748,1,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.23937007874015748,1,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.23937007874015748,1,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.23937007874015748,1,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.14960629921259844,2,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.14960629921259844,2,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.14960629921259844,2,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Computational biology,0.14960629921259844,2,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Cancer research,0.07769028871391076,3,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Cancer research,0.07769028871391076,3,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Cancer research,0.07769028871391076,3,0.9519177079200745
204,Nuria Lopez Bigas,A5057300983,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Cancer research,0.07769028871391076,3,0.9519177079200745
204,Nuria Lopez Bigas,A5006614776,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.2,1,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.2,1,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.2,1,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Genetics,0.2,1,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Internal medicine,0.1,2,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Internal medicine,0.1,2,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Internal medicine,0.1,2,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Internal medicine,0.1,2,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Humanities,0.1,3,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Humanities,0.1,3,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Humanities,0.1,3,0.8922502398490906
204,Nuria Lopez Bigas,A5006614776,alias,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Humanities,0.1,3,0.8922502398490906
204,Nuria Lopez Bigas,A5094079408,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Virology,0.2,1,0.7157189249992371
204,Nuria Lopez Bigas,A5094079408,exact,I4210122345,Integrative Biology: From Genes & Genomes to Systems,Virology,0.2,1,0.7157189249992371
