rid,eu_name,authorid,match_type,host_id
2880,Aleksandr Ovsianikov,A5091349126,exact,I145847075
1616,Karin Leistner,A5008244988,alias,I2610724
118,Miao-Ping Chien,A5076454824,alias,I2801952686
628,Jean Livet,A5014215458,exact,I39804081
4069,Nadine Schibille,A5006785460,exact,I1294671590
2974,Alessandra Silvestri,A5102979651,exact,I121797337
1497,Alberto Vitale Brovarone,A5009989419,exact,I9360294
3827,Lindiwe Dovey,A5090284553,exact,I31575130
1467,Mustafa Yucel,A5006534189,alias,I201799495
3938,Matteo Millan,A5004741889,alias,I138689650
3774,Geraldine Le Roux,A5081156306,alias,I161929037
1452,Jia Chen,A5100416035,exact,I62916508
670,Noam Stern-Ginossar,A5082856046,exact,I53964585
1324,Phan Thanh Nam,A5048239767,exact,I8204097
1891,Jeremie Palacci,A5055738338,alias,I157556583
1031,Jarno Vanhatalo,A5057385440,alias,I133731052
2217,Laura Hartmann,A5073720658,alias,I161046081
1361,Eva Viehmann,A5006235119,exact,I22465464
572,Pascale Bomont,A5074532965,exact,I154526488
1394,David Perez Garcia,A5103936089,alias,I121748325
1925,Pierre Thibault,A5009187210,exact,I142444530
2142,Arnaud Comment,A5042577267,exact,I241749
4100,Emanuele Campiglio,A5080543399,alias,I9360294
360,Benoit Chassaing,A5053821596,exact,I154526488
3742,Cecilia Muratori,A5032321717,exact,I25217355
3187,Julian Di Giovanni,A5071184783,exact,I170486558
3840,Tian Yuan Tan,A5006100628,alias,I40120149
4077,Lorenz Rahmstorf,A5071805941,exact,I74656192
2965,Ondrej Pejcha,A5026263890,alias,I21250087
2,Clemens Plaschka,A5112598398,exact,I195525897
3971,Elena Franchi,A5110774155,alias,I193223587
2335,Cristiana Di Valentin,A5076721274,exact,I189158943
3127,Andrew Rhodes,A5066774610,exact,I4210092408
3298,Anne Rasmussen,A5004039145,alias,I183935753
2715,Robert Huber,A5112417481,exact,I9341345
1488,Robert Hilton,A5056968044,exact,I40120149
2372,Gil Cohen,A5018113933,exact,I16391192
2164,Jianting Ye,A5109664813,exact,I169381384
2033,Nikolay Kosinov,A5107885491,alias,I83019370
4022,Claire Zalc,A5014443416,alias,I1294671590
3594,Yuval Hart,A5102728418,exact,I197251160
1172,Velia Siciliano,A5102898391,exact,I30771326
722,Serge Mostowy,A5109480889,exact,I4210089966
3871,Monika Salzbrunn,A5010218346,alias,I97565354
1392,Peter Keevash,A5093875956,exact,I40120149
2669,Francois Andrieu,A5071461121,exact,I2738703131
1296,Javier Fresán,A5075747054,alias,I39804081
605,Simon Hippenmeyer,A5110924729,exact,I157556583
3850,Jill Walker Rettberg,A5112732942,exact,I4432739
1292,Antoine Levitt,A5040118029,alias,I277688954
2138,Beatriz Roldan Cuenya,A5065326930,alias,I149899117
242,Edouard Hannezo,A5114026040,alias,I157556583
3798,Patricia Vieira,A5061913426,alias,I4392738281
2048,Stefan Weber,A5101911083,alias,I100066346
204,Nuria Lopez Bigas,A5006614776,exact,I4210122345
2367,Andreas Geiger,A5114401566,alias,I8087733
4150,Carna Brkovic,A5019346720,exact,I197323543
24,Gerbrand Van Der Heden Van Noort,A5033653145,exact,I2800006345
996,Roberto Salguero-Gómez,A5072763341,exact,I40120149
705,Noam Stern-Ginossar,A5082856046,exact,I53964585
705,Noam Stern-Ginossar,A5082856046,alias,I53964585
3366,Tobias William Kelly,A5056976070,fuzzy,I98677209
941,Henrik Zetterberg,A5079766290,exact,I881427289
627,Sebastian Kadener,A5038140921,exact,I197251160
1640,Rob Ameloot,A5007730201,alias,I99464096
3720,Rufin Bernard Edmond Vanrullen,A5078188438,fuzzy,I1294671590
772,Ronald Van Rij,A5040007262,alias,I145872427
1241,Thomas Bert Van Leeuwen,A5063389950,fuzzy,I32597200
1991,Gwendal Feve,A5082284569,exact,I1294671590
1943,Stephanie Reich,A5045431784,alias,I75951250
1860,Christian Schneider,A5011588936,exact,I129877168
703,Amy Buck,A5046455079,alias,I98677209
722,Serge Mostowy,A5000285007,exact,I4210089966
2757,Alessio Gizzi,A5010210450,exact,I155125353
1834,Niklas Frederik Beisert,A5003736428,fuzzy,I35440088
1498,Andrew Hooper,A5091769787,alias,I130828816
3732,Suganya Anandakichenin,A5091784843,exact,I159176309
2299,Jerome Waser,A5008165586,alias,I5124864
2856,Marco Deluca,A5026281346,exact,I4210135925
959,Hugo Wilhelmus Antonius Maria De Jong,A5051038749,fuzzy,I3018483916
981,Helene Andersson Svahn,A5018960239,alias,I86987016
924,Mikko Olavi Niemi,A5047851431,fuzzy,I133731052
876,Carsten Marr,A5046721596,alias,I3018134672
3771,Karin Kukkonen,A5001477689,exact,I184942183
2561,Tijl De Bie,A5076045275,alias,I32597200
1517,Adrian Jäggi,A5072456620,exact,I118564535
2246,Kasper Moth-Poulsen,A5012584282,alias,I9617848
3271,Tom Van Der Meer,A5010780363,exact,I887064364
3112,Hornung Erik,A5037420297,alias,I180923762
2093,Ifan Stephens,A5039064548,alias,I47508984
381,Zachary Philip Gerhart-Hines,A5073216233,fuzzy,I124055696
2462,Krishnendu Chatterjee,A5052607806,alias,I157556583
1806,Leonardo Fallani,A5013710925,alias,I45084792
2148,Erwin Reisner,A5026491082,exact,I241749
2797,Philip Cardiff,A5003527782,exact,I100930933
2099,Kylie Vincent,A5003568078,alias,I40120149
1276,Günter Mayer,A5041783466,alias,I135140700
2970,Tilman Birnstiel,A5016174491,alias,I8204097
1334,Anton Mellit,A5055419764,exact,I129774422
795,James Thackeray,A5004315051,alias,I34809795
2427,Sebastian Faust,A5066436044,exact,I31512782
1277,Kris Verheyen,A5025403876,exact,I32597200
1548,Rosalind Emily Mayors Rickaby,A5082449899,fuzzy,I40120149
934,Robert Franz Karl Zeiser,A5084803299,fuzzy,I2801240073
3509,Lucie Dale Cluver,A5063549016,alias,I40120149
88,Juha Huiskonen,A5074800971,alias,I133731052
949,Lorraine Brennan,A5003874766,alias,I100930933
789,Betty Tijms,A5030923361,alias,I911458345
3317,Niels Petersen,A5065018261,alias,I22465464
2779,Niamh Nowlan,A5059933736,alias,I100930933
2584,Bart Besselink,A5083507299,alias,I169381384
3768,Susana Viegas,A5015231548,alias,I83558840
1538,Christoph Karl Thomas,A5074981980,alias,I54009628
2989,Jacqueline Hodge,A5020070530,alias,I121797337
3982,Lucia Raggetti,A5026736262,exact,I9360294
2496,Irit Dveer Dinur,A5029616850,fuzzy,I53964585
2523,Dan Olteanu,A5035180920,alias,I202697423
946,Niel Hens,A5042663607,exact,I878454856
3445,Joris Mulder,A5025801659,alias,I193700539
3239,Frederik Dhondt,A5062979135,exact,I13469542
3077,Leen Katrien Els Decin,A5050256035,alias,I99464096
1456,Naomi Murdoch,A5083763814,alias,I193033237
1711,Nathan Goldman,A5083932690,exact,I132053463
2820,Leticia Hosta Rigau,A5044039884,alias,I96673099
1785,Vladimir Gligorov,A5039105937,alias,I1294671590
1280,Kathrin Barbara Fenner,A5044405346,alias,I63664421
1988,Andras Kis,A5026176713,alias,I5124864
1755,Justine Serrano,A5070918038,alias,I1294671590
468,Jason Scott Carroll,A5084427699,fuzzy,I241749
1521,Dominick Spracklen,A5080902801,alias,I130828816
2967,Adam Ingram,A5028280845,alias,I84884186
1812,Peter Gerhard Baum,A5000240801,fuzzy,I189712700
3069,Sarah Louise Bridle,A5037398308,fuzzy,I28407311
2669,Francois Andrieu,A5109803377,alias,I2738703131
1589,Martin Bizzarro,A5034179199,exact,I124055696
3892,Louise Bethlehem,A5037675099,alias,I197251160
1220,Abel Garcia Pino,A5025516016,alias,I132053463
3345,Roland Erne,A5056505437,exact,I100930933
3106,Attila Sandor Lindner,A5069395724,alias,I45129253
4103,Enrico Ronchi,A5029384606,exact,I187531555
1471,Sophie Bonnet,A5105309490,alias,I4210166444
412,Claudia Lengerke,A5088208446,alias,I8087733
3647,Dominik Bach,A5054780837,alias,I135140700
3570,Neil Cohn,A5091201289,alias,I193700539
676,Nicola Gagliani,A5037272617,alias,I4210108711
2647,Venkata Kamalakar Mutta,A5068051557,exact,I123387679
3171,Martin Weidner,A5017693750,alias,I40120149
2631,Themistoklis Charalambous,A5000676115,alias,I34771391
3541,Steffen Martin Fritz,A5040252235,fuzzy,I1317774081
501,Armin Lak,A5032963618,alias,I40120149
158,Colm Nestor,A5084550031,alias,I102134673
1794,Sakura Schafer-Nameki,A5062397066,exact,I40120149
3680,Christopher Iliev Petkov,A5030790098,fuzzy,I84884186
3216,Alberto Miguel Martin,A5008945530,fuzzy,I4210115615
3618,Clare Press,A5065860406,exact,I98259816
3862,Pierre Alexandre Tremblay,A5016811679,alias,I133837150
2906,Lucia Nicola,A5057776328,exact,I138689650
227,Déborah Bourc'His,A5072227443,alias,I80043
4065,Soultana Maria Valamoti,A5081254213,alias,I21370196
3426,Michael Quayle,A5052854928,exact,I230495080
906,Yuval Yechiel Shaked,A5068166516,fuzzy,I174306211
2629,Francesco Negro,A5032001702,alias,I79940851
1648,Juan Jose Vilatela,A5043783689,alias,I4210090776
2171,Jochen Küpper,A5007645050,exact,I2801876189
1443,Eleni Anagnostou,A5067306886,exact,I34403800
2281,Ryan Gilmour,A5050197366,alias,I22465464
199,Eva Ran Hoffmann,A5058906995,alias,I124055696
3094,Antony Martin Lewis,A5080085506,fuzzy,I162608824
1525,Thorsten Mauritsen,A5000717001,exact,I161593684
17,Karl Duderstadt,A5036678986,alias,I62916508
2927,Tanguy Eugene Le Borgne,A5061402015,fuzzy,I56067802
3080,Haley Louise Gomez,A5103490355,alias,I79510175
60,Sophie Polo,A5048423328,alias,I1294671590
3502,Martijn Oosterbaan,A5061316038,exact,I193662353
1330,Matthew Thomas Morrow,A5005166458,alias,I1294671590
647,Jean-Marc Goaillard,A5009276385,exact,I154526488
3479,Dace Agnese Dzenovska,A5038442344,alias,I40120149
3448,Erica Weiss,A5076899110,alias,I16391192
2818,Joe Briscoe,A5056611553,exact,I166337079
2272,Nuno Silva,A5100451488,alias,I60858718
785,Bulat Ibragimov,A5070871008,exact,I124055696
1319,Nicolas Curien,A5107933108,exact,I277688954
2057,Alexander Buell,A5006551440,alias,I96673099
2864,Francesco Scotognella,A5015787949,alias,I177477856
768,Federico Mingozzi,A5049298836,exact,I4210127167
896,Lukas Jeker,A5033585559,alias,I1850255
971,Marc Antoine Gijsbert Gilles Vooijs,A5079711680,fuzzy,I34352273
3912,Ceren Kabukcu,A5059357437,alias,I146655781
3338,Daniel Moeckli,A5061753184,alias,I202697423
391,Ana Cvejic,A5036718218,exact,I124055696
3815,Rutger Jurriaan Gerard Claassen,A5069819284,fuzzy,I193662353
1827,Frank Paul Bernard Verstraete,A5001154267,fuzzy,I32597200
3970,Umberto Lombardo,A5046272739,exact,I123044942
1331,Kathrin Bringmann,A5105452405,alias,I180923762
3163,Stephen Hansen,A5033504000,exact,I45129253
575,Nathalie Rochefort,A5037861106,alias,I98677209
1998,Martin Peter Weides,A5023404921,fuzzy,I7882870
113,Leandro Quadrana,A5059026378,exact,I1294671590
1460,Wei-Li Hong,A5053211960,alias,I161593684
1227,Maja Banks-Köhn,A5055181051,alias,I161046081
4004,Damian Evans,A5052464346,alias,I4210092825
551,Alexander Matthias Walter,A5018228978,alias,I124055696
269,Mounia Lagha,A5028537170,exact,I1294671590
3472,Raya Muttarak,A5012213855,alias,I9360294
1400,David Christophe Hernandez,A5102796273,fuzzy,I1294671590
1514,Orit Sivan,A5007815935,alias,I124227911
4006,Artemy Kalinovsky,A5113968311,alias,I887064364
1389,Søren Galatius,A5103267969,exact,I124055696
1291,Alexandra Carpentier,A5021658783,alias,I176453806
1236,Lars Ingemar André,A5110463751,fuzzy,I187531555
3362,Maarten Vink,A5072424366,alias,I874792244
3601,Michaël Peyrot,A5073630241,exact,I121797337
4083,Lydia Zapata,A5073784595,alias,I169108374
3308,Andrew Futter,A5005944375,alias,I153648349
2742,Qinghua Lei,A5085238022,exact,I123387679
1670,Jacob Friedrich Finkenrath,A5043006782,alias,I167360494
3018,Denis Defrere,A5041770370,exact,I99464096
3252,Jorge Fernandes,A5014068436,alias,I134820265
4040,Gábor Egry,A5074194307,alias,I4210128508
3877,Alicia Montoya,A5050851791,alias,I145872427
333,Jan Huisken,A5005769811,alias,I149899117
4119,Kayvan Bozorgmehr,A5004831415,exact,I203082224
3615,Stefano Palminteri,A5028199267,alias,I154526488
1429,Jenny Gales,A5000672954,alias,I897542642
2018,Francesco De Angelis,A5108124657,alias,I30771326
1360,Nathalie Anne M. Wahl,A5082652450,fuzzy,I124055696
209,Ian Robert Henderson,A5067853296,fuzzy,I241749
25,Ruben Fernandez Busnadiego,A5061030857,exact,I4210116730
3914,Kati Ihnat,A5082669308,alias,I145872427
1179,Tomas Pluskal,A5088461185,alias,I4210145889
2865,Rachel Evans,A5081156622,fuzzy,I241749
548,Tarja Malm,A5072671702,alias,I175532246
3652,Tarja Tellervo Knuuttila,A5003381023,alias,I129774422
461,Eva Gonzalez Suarez,A5032787506,exact,I4210089594
372,Carmelo Quarta,A5051646344,alias,I154526488
474,Hugo Georges Roger Aguilaniu,A5033838889,fuzzy,I1294671590
1279,Tillmann Joachim Lüders,A5006088926,fuzzy,I54009628
3328,Julia Catherine Gallagher,A5004605831,fuzzy,I31575130
966,Patrizio Lancellotti,A5108096312,exact,I157674565
2018,Francesco De Angelis,A5029663159,exact,I30771326
563,Ana Joao Gomes Rodrigues,A5103254509,fuzzy,I99682543
3989,Kristin Kleber,A5000380208,alias,I22465464
993,Cecilia Nilsson,A5110789696,alias,I187531555
1168,Li Tang,A5060524828,alias,I5124864
87,Han Karel Remaut,A5026194678,alias,I2802017950
1243,Chris Barnes,A5018040610,exact,I45129253
3004,Stefan Kraus,A5104478365,exact,I23923803
4034,Leyla Dakhli,A5093811001,exact,I1294671590
4011,Valentina Lepri,A5077243151,alias,I4210108857
3768,Susana Viegas,A5109539960,alias,I83558840
2201,Guillaume Lefèvre,A5028044238,alias,I1294671590
1132,Stephanie Bedhomme,A5052774658,alias,I1294671590
1465,Jan-Hendrik Hehemann,A5110570088,alias,I180437899
290,Ana Garcia Saez,A5084027840,fuzzy,I180923762
3779,Aaron Butts,A5082363462,alias,I159176309
2751,Michele Marino,A5104044833,exact,I116067653
3592,Ellen De Bruijn,A5111592249,fuzzy,I121797337
2466,Stefan Roth,A5039746777,alias,I31512782
1531,Karine Sellegri,A5105370734,exact,I1294671590
683,Liliana Mancio Silva,A5028637796,alias,I154526488
925,Tomasz Jan Guzik,A5101660381,fuzzy,I98677209
2907,Guillermo Jose Rein,A5112136964,fuzzy,I47508984
842,Andrea Ditadi,A5015115031,alias,I4210133214
1872,Ariel Amir,A5104504111,exact,I53964585
2307,Olga Garcia Mancheno,A5108209356,exact,I22465464
1107,Dominic Wright,A5008597065,alias,I102134673
2974,Alessandra Silvestri,A5101571590,alias,I121797337
1357,Siddhartha Mishra,A5104083095,alias,I35440088
430,Nadia Mercader Huber,A5113742864,alias,I118564535
2272,Nuno Silva,A5109726587,alias,I60858718
1434,Pietro Sternai,A5066630823,exact,I189158943
2252,Paolo Arosio,A5001560379,exact,I35440088
3482,Iñaki Permanyer Ugartemendia,A5013717810,exact,I4210121658
2090,Claire Wilhelm,A5112894191,exact,I1294671590
1738,Matthias Schott,A5106585329,alias,I197323543
2676,Ming Cao,A5061006460,exact,I169381384
2093,Ifan Stephens,A5108151539,fuzzy,I47508984
1776,Alexander Schmidt,A5049932078,fuzzy,I887968799
3592,Ellen De Bruijn,A5010286692,fuzzy,I121797337
1920,Vincent Jacques,A5107536531,alias,I1294671590
1881,Moshe Ben Shalom,A5093880615,fuzzy,I16391192
635,Aldo Genovesio,A5104092719,alias,I861853513
2920,Víctor Antonio De La Peña O'Shea,A5065836688,fuzzy,I4210085895
4046,Maria Fusaro,A5094038385,exact,I23923803
1324,Phan Thanh Nam,A5112909562,alias,I8204097
1279,Tillmann Joachim Lüders,A5008039354,fuzzy,I54009628
941,Henrik Zetterberg,A5079766290,alias,I881427289
627,Sebastian Kadener,A5038140921,alias,I197251160
1640,Rob Ameloot,A5007730201,exact,I99464096
4178,Rufin Bernard Edmond Vanrullen,A5078188438,fuzzy,I1294671590
4226,Ronald Van Rij,A5040007262,alias,I145872427
1991,Gwendal Feve,A5082284569,alias,I1294671590
1943,Stephanie Reich,A5045431784,exact,I75951250
1860,Christian Schneider,A5011588936,alias,I129877168
722,Serge Mostowy,A5000285007,alias,I4210089966
2757,Alessio Gizzi,A5010210450,alias,I155125353
4195,Niklas Frederik Beisert,A5003736428,fuzzy,I35440088
1498,Andrew Hooper,A5091769787,exact,I130828816
3732,Suganya Anandakichenin,A5091784843,alias,I159176309
2299,Jerome Waser,A5008165586,exact,I5124864
2856,Marco Deluca,A5026281346,alias,I4210135925
981,Helene Andersson Svahn,A5018960239,exact,I86987016
876,Carsten Marr,A5046721596,exact,I3018134672
3771,Karin Kukkonen,A5001477689,alias,I184942183
2561,Tijl De Bie,A5076045275,exact,I32597200
1517,Adrian Jäggi,A5072456620,alias,I118564535
2246,Kasper Moth-Poulsen,A5012584282,exact,I9617848
3271,Tom Van Der Meer,A5010780363,alias,I887064364
2462,Krishnendu Chatterjee,A5052607806,exact,I157556583
2148,Erwin Reisner,A5026491082,alias,I241749
2797,Philip Cardiff,A5003527782,alias,I100930933
1276,Günter Mayer,A5041783466,exact,I135140700
1334,Anton Mellit,A5055419764,alias,I129774422
2427,Sebastian Faust,A5066436044,alias,I31512782
1277,Kris Verheyen,A5025403876,alias,I32597200
949,Lorraine Brennan,A5003874766,exact,I100930933
3317,Niels Petersen,A5065018261,exact,I22465464
2584,Bart Besselink,A5083507299,exact,I169381384
2989,Jacqueline Hodge,A5020070530,exact,I121797337
3982,Lucia Raggetti,A5026736262,alias,I9360294
2523,Dan Olteanu,A5035180920,exact,I202697423
946,Niel Hens,A5042663607,alias,I878454856
3445,Joris Mulder,A5025801659,exact,I193700539
3239,Frederik Dhondt,A5062979135,alias,I13469542
1456,Naomi Murdoch,A5083763814,exact,I193033237
1711,Nathan Goldman,A5083932690,alias,I132053463
2820,Leticia Hosta Rigau,A5044039884,exact,I96673099
1988,Andras Kis,A5026176713,exact,I5124864
2967,Adam Ingram,A5028280845,exact,I84884186
1589,Martin Bizzarro,A5034179199,alias,I124055696
3892,Louise Bethlehem,A5037675099,exact,I197251160
1220,Abel Garcia Pino,A5025516016,exact,I132053463
3345,Roland Erne,A5056505437,alias,I100930933
4103,Enrico Ronchi,A5029384606,alias,I187531555
412,Claudia Lengerke,A5088208446,exact,I8087733
3570,Neil Cohn,A5091201289,exact,I193700539
676,Nicola Gagliani,A5037272617,exact,I4210108711
2647,Venkata Kamalakar Mutta,A5068051557,alias,I123387679
3171,Martin Weidner,A5017693750,exact,I40120149
2631,Themistoklis Charalambous,A5000676115,exact,I34771391
4165,Steffen Martin Fritz,A5040252235,fuzzy,I1317774081
501,Armin Lak,A5032963618,exact,I40120149
1794,Sakura Schafer-Nameki,A5062397066,alias,I40120149
3862,Pierre Alexandre Tremblay,A5016811679,exact,I133837150
2906,Lucia Nicola,A5057776328,alias,I138689650
4065,Soultana Maria Valamoti,A5081254213,exact,I21370196
3426,Michael Quayle,A5052854928,alias,I230495080
2629,Francesco Negro,A5032001702,exact,I79940851
2171,Jochen Küpper,A5007645050,alias,I2801876189
1443,Eleni Anagnostou,A5067306886,alias,I34403800
2281,Ryan Gilmour,A5050197366,exact,I22465464
1525,Thorsten Mauritsen,A5000717001,alias,I161593684
3502,Martijn Oosterbaan,A5061316038,alias,I193662353
647,Jean-Marc Goaillard,A5009276385,alias,I154526488
3448,Erica Weiss,A5076899110,exact,I16391192
2818,Joe Briscoe,A5056611553,alias,I166337079
785,Bulat Ibragimov,A5070871008,alias,I124055696
1319,Nicolas Curien,A5107933108,alias,I277688954
2864,Francesco Scotognella,A5015787949,exact,I177477856
768,Federico Mingozzi,A5049298836,alias,I4210127167
4217,Marc Antoine Gijsbert Gilles Vooijs,A5079711680,fuzzy,I34352273
3912,Ceren Kabukcu,A5059357437,exact,I146655781
3338,Daniel Moeckli,A5061753184,exact,I202697423
391,Ana Cvejic,A5036718218,alias,I124055696
3970,Umberto Lombardo,A5046272739,alias,I123044942
1331,Kathrin Bringmann,A5105452405,exact,I180923762
3163,Stephen Hansen,A5033504000,alias,I45129253
113,Leandro Quadrana,A5059026378,alias,I1294671590
1460,Wei-Li Hong,A5053211960,exact,I161593684
4004,Damian Evans,A5052464346,exact,I4210092825
269,Mounia Lagha,A5028537170,alias,I1294671590
3472,Raya Muttarak,A5012213855,exact,I9360294
1514,Orit Sivan,A5007815935,exact,I124227911
1389,Søren Galatius,A5103267969,alias,I124055696
1291,Alexandra Carpentier,A5021658783,exact,I176453806
3362,Maarten Vink,A5072424366,exact,I874792244
3601,Michaël Peyrot,A5073630241,alias,I121797337
4083,Lydia Zapata,A5073784595,exact,I169108374
3308,Andrew Futter,A5005944375,exact,I153648349
2742,Qinghua Lei,A5085238022,alias,I123387679
3018,Denis Defrere,A5041770370,alias,I99464096
4040,Gábor Egry,A5074194307,exact,I4210128508
333,Jan Huisken,A5005769811,exact,I149899117
4119,Kayvan Bozorgmehr,A5004831415,alias,I203082224
3615,Stefano Palminteri,A5028199267,exact,I154526488
2018,Francesco De Angelis,A5108124657,exact,I30771326
25,Ruben Fernandez Busnadiego,A5061030857,alias,I4210116730
3914,Kati Ihnat,A5082669308,exact,I145872427
1179,Tomas Pluskal,A5088461185,exact,I4210145889
548,Tarja Malm,A5072671702,exact,I175532246
461,Eva Gonzalez Suarez,A5032787506,alias,I4210089594
