rid,eu_name,authorid,sci_name,match_type
1723,Evgeny Skvortsov,A5064890219,E.V. Skvortsov,alias
1450,Jan Taucher,A5007343280,Jan Taucher,alias
283,Patrick Müller,A5018488273,Patrick Müller,alias
752,Mark Wilson,A5056989854,Mark Wilson,alias
1299,Sepideh Mirrahimi,A5085283703,Sepideh Mirrahimi,alias
1289,James Maynard,A5037547054,James R. Maynard,alias
2588,Stefanie Kroker,A5077456326,Kroker Stefanie,alias
3298,Anne Rasmussen,A5106968200,Anne Rasmussen,alias
2813,Wei Cao,A5083388721,CAO-wei,alias
2734,Chun Huang,A5090791642,Huang Chun,alias
2813,Wei Cao,A5081443672,Wei Cao,alias
2527,Ely Porat,A5066861654,Porat Ely,alias
2520,Manuel Bodirsky,A5115633754,Manuel Bodirsky,alias
2657,Conor Mow-Lowry,A5087247789,C. M. Mow–Lowry,alias
2176,Zoltan Takats,A5048603885,Zoltán Takáts,alias
2466,Stefan Roth,A5039746777,S. Roth,alias
2988,Francesco De Gasperin,A5081768423,F. de Gasperin,alias
3082,Christoph Pfrommer,A5042529778,Christoph Pfrommer,alias
3090,Alexander Westphal,A5084197990,Alexander Westphal,alias
2245,Joseph Moran,A5090399192,Joseph Moran,alias
3576,Lisa Genzel,A5027934644,Lisa Genzel,alias
2602,Ferruccio Pisanello,A5028454417,Ferruccio Pisanello,alias
3668,Catarina Dutilh Novaes,A5026914322,Catarina Dutilh Novaes,alias
3285,Charles Wilson,A5104050159,Charles Wilson,alias
3771,Karin Kukkonen,A5001477689,Karin Kukkonen,alias
2734,Chun Huang,A5104334376,Chun Huang,alias
3206,Sophocles Mavroeidis,A5044862033,Sophocles Mavroeidis,alias
2603,Oliver Höhn,A5053475793,Oliver Höhn,alias
3336,Prabha Kotiswaran,A5074885923,Prabha Kotiswaran,alias
2750,Benjamin Sanderse,A5001549702,Benjamin Sanderse,alias
3116,Luca Fornaro,A5000348305,Luca Fornaro,alias
2050,Sandro Heuke,A5048010612,Sandro Heuke,alias
1613,Iñigo Ramiro,A5019229274,Ramiro Inigo,alias
272,Bert De Rybel,A5025394754,De Rybel Bert,alias
1350,Xin Li,A5026616095,Xin Li,alias
1350,Xin Li,A5108018526,Xin Li,alias
1350,Xin Li,A5012559938,Li Jiu Xin,alias
752,Mark Wilson,A5050827608,Wilson Mark,alias
1350,Xin Li,A5100353841,Xin Li,alias
340,Cedric Blanpain,A5006516759,Blanpain Cedric,alias
99,Stefan Raunser,A5011152664,Raunser Stefan,alias
979, ,A5099232386,— —,alias
1350,Xin Li,A5099617895,Xin Li,alias
991,Lucie Etienne,A5107551171,Lucie Étienne,alias
1455,Jeffrey Carpenter,A5109237437,Jeffrey Carpenter,alias
841,Katleen De Preter,A5004501045,De Preter Katleen,alias
134,Xiaoqi Feng,A5114146246,Xiaoqi Feng,alias
1114,Yin Chen,A5114147928,Yin Chen,alias
2141,Leo Gross,A5098295419,Leo Gross,alias
3152,Eduardo Perez,A5096773581,Eduardo Perez,alias
3761,Christian Vassallo,A5099272761,Christian Vassallo,alias
3687,Kenneth Smith,A5105368571,Kenneth Smith,alias
3814,Ludek Broz,A5099237799,Ludek Broz,alias
3345,Roland Erne,A5107530197,ROLAND ERNE,alias
3615,Stefano Palminteri,A5107570134,Stefano Palminteri,alias
2417,Andre Martins,A5114087251,André Dantas Martins,alias
2574,Ori Katz,A5114265465,Ori Katz,alias
4025,M'Hamed Oualdi,A5099233190,M'hamed Oualdi,alias
481,Jan Cools,A5036303513,Cools Jan,alias
979, ,A5038882179,— —,alias
233,Johan Elf,A5050728521,Elf Johan,alias
1776,Alexander Schmidt,A5104070280,Alexander Schmidt,alias
488,Eva Van Rooij,A5106006466,Eva Van Rooij,alias
1350,Xin Li,A5100353847,Xin Li,alias
1460,Wei-Li Hong,A5100325353,Hongwei Li,alias
1641,Feng Gao,A5100733997,Feng Gao,alias
1350,Xin Li,A5100354077,Xin Li,alias
979, ,A5057551490,Farhad Hatamjafari,alias
1641,Feng Gao,A5100619267,Feng Gao,alias
1829,Shuang Zhang,A5052345232,S. Zhang,alias
1350,Xin Li,A5062095728,信男 毛利,alias
1563,Bas Johannes Henricus Van De Wiel,A5083576492,Bas Johannes Henricus van de Wiel,alias
1829,Shuang Zhang,A5017777659,Shuang zhang,alias
1776,Alexander Schmidt,A5084030410,Schmidt Alexander,alias
3285,Charles Wilson,A5106100017,Charles Wilson,alias
4224, ,A5078658346,­ ­,alias
3817,Valentina Arena,A5001005124,Valentina Arena,alias
2753,Aisling Ní Annaidh,A5052671739,Aisling Ní Annaidh,alias
2649,Davide Scaramuzza,A5049458436,Davide Scaramuzza,alias
2549,Gustau Camps-Valls,A5076001681,Gustau Camps Valls,alias
2968,Kate Maguire,A5106172264,Kate Maguire,alias
2088,Oren Tal,A5113054455,Oren Tal,alias
4055,Stefano Benazzi,A5110514045,Benazzi Stefano,alias
1399,Daniel Kral,A5043701846,Daniel Kral,alias
335,James Turner,A5049618362,J. Turner,alias
914,Claudia Allemani,A5107408653,C. Allemani,alias
703,Amy Buck,A5110328425,Amy Buck,alias
997,Emily Mitchell,A5110652016,Emily Mitchell,alias
508,Zhenyu Gao,A5104215868,Zhenyu Gao,alias
1460,Wei-Li Hong,A5003409733,Hong-Wei Li,alias
1920,Vincent Jacques,A5104907630,Vincent Jacques,alias
1350,Xin Li,A5084631329,Xin Li,alias
68,Thomas Arnesen,A5102911465,Thomas Arnesen,alias
1096,Christina Kaiser,A5096873252,Christina Kaiser,alias
979, ,A5099315916,— —,alias
1282, ,A5099315916,— —,alias
904,Matthias Meier,A5101158389,Matthias Meier,alias
1471,Sophie Bonnet,A5102449276,Sophie Bonnet,alias
1899,Stefan Kaiser,A5102802128,S. Kaiser,alias
3050,Pierre Beck,A5049578549,Pierre Beck,alias
3109,Luis Aguiar,A5079453319,Luís Francisco Aguiar,alias
2272,Nuno Silva,A5053749661,Nuno Sousa e Silva,alias
3781,Christina M. Kreinecker,A5074621508,Christina M. Kreinecker,alias
2358,Molly Stevens,A5023743086,Molly Stevens,alias
3285,Charles Wilson,A5026268362,Charles Wilson,alias
3737,Ruth Boeker,A5096909595,Ruth Boeker,alias
4224, ,A5099315916,— —,alias
3365,Nicola Mai,A5099681964,Nicola Mai,alias
2813,Wei Cao,A5100537181,Wei CAO,alias
1035,Alvaro Sanchez,A5103182903,A Sánchez,alias
1641,Feng Gao,A5101638878,Feng Gao,alias
1641,Feng Gao,A5101452556,Feng Gao,alias
1641,Feng Gao,A5103123577,Feng Gao,alias
1168,Li Tang,A5101579059,Li Tang,alias
1452,Jia Chen,A5101998869,Jia Chen,alias
768,Federico Mingozzi,A5049298836,Federico Mingozzi,alias
1692,Tetiana Hryn'Ova,A5105708208,Tetiana Hrynova,alias
1350,Xin Li,A5100691776,Xin Li,alias
1350,Xin Li,A5100730489,Xin Li,alias
1641,Feng Gao,A5100733996,Feng Gao,alias
93,John Briggs,A5021439957,John W. Briggs,alias
159,Schraga Schwartz,A5044700675,Schraga Schwartz,alias
244,Lisa Frankel,A5027567583,Lisa B. Frankel,alias
1649,Viviana Cavaliere,A5105786214,Viviana Cavaliere,alias
1860,Christian Schneider,A5106792476,Christian Schneider,alias
2128,Alexandre Tkatchenko,A5055539693,Tkatchenko Alexandre,alias
2554,Nikhil Bansal,A5101782211,Nikhil Bansal,alias
2188,Fernanda Duarte,A5101917838,Fernanda Duarte,alias
4155,Minh Nguyen,A5101648017,Minh Sang Nguyen,alias
4155,Minh Nguyen,A5101411810,Minh Phương Nguyễn,alias
3400,Laura Taylor,A5033991885,Laura Taylor,alias
2285,Xinliang Feng,A5100659481,Xinliang Feng,alias
2725,Petar Popovski,A5071289803,Petar Popovski,alias
2890,Gerasimos Konstantatos,A5000051253,Gerasimos Konstantatos,alias
2813,Wei Cao,A5043005556,Wei Cao,alias
4030,Maria De Lurdes Pereira Rosa,A5102541485,Maria de Lurdes Rosa,alias
4057,Miles Larmer,A5093875701,MILES LARMER,alias
1523,Carlos Perez Garcia-Pando,A5034402083,Carlos Pérez-García Pando,alias
1282, ,A5015758507,— —,alias
1582,Hayley Jane Fowler,A5104361505,Hayley Jane Fowler,alias
1035,Alvaro Sanchez,A5000440384,Álvaro Sánchez,alias
2029,Jian Cui,A5005936038,Jian jun Cui,alias
803,Ines Thiele,A5075143928,Thiele Ines,alias
1454,Sascha Brune,A5098662667,Sascha Brüne,alias
1197,Marta Martinez Sanz,A5079905705,Marta Martínez Sanz,alias
3817,Valentina Arena,A5056836525,Valentina Arena,alias
3100,Mark Sullivan,A5061006913,Mark Sullivan,alias
3457,Seth Holmes,A5003243577,Seth Holmes,alias
3280,Andrea Herrmann,A5070076335,Andrea Herrmann,alias
3276,Markus Wagner,A5066919389,Markus Wagner,alias
4232, ,A5004868593,— —,alias
3019,Hagai Perets,A5008145906,Perets Hagai,alias
2233,Dawid Pinkowicz,A5051103627,D. Pinkowicz,alias
2517,Albrecht Schmidt,A5062235513,Schmidt Albrecht,alias
2368,Jerónimo Castrillón Mazo,A5081421271,Jerónimo Castrillón-Mazo,alias
994,Emilia Santos,A5015079720,Emília M. G. Santos,alias
1883,Filipe Maia,A5055874709,Filipe Maia,alias
1452,Jia Chen,A5069587284,Jia Chen,alias
979, ,A5072128104,— —,alias
335,James Turner,A5073161094,J. Blake Turner,alias
1622,Tong Li,A5078053984,Li Tong,alias
1399,Daniel Kral,A5046625136,Daniel Král,alias
1829,Shuang Zhang,A5048714164,S.G. Zhang,alias
1295,David Holmes,A5033157652,David Allen Holmes,alias
891,Borja Ibáñez Cabeza,A5018282925,Borja Ibañez Cabeza,alias
3252,Jorge Fernandes,A5074941407,Jorge Fernandes,alias
2647,Venkata Kamalakar Mutta,A5068051557,Venkata Kamalakar Mutta,alias
3098,Thomas Hertog,A5024170808,Hertog Thomas,alias
3399,Pablo Alonso Gonzalez,A5109465263,Pablo Alonso González,alias
93,John Briggs,A5064102034,J. Z. Briggs,alias
1949,Alexander Hoegele,A5091135836,Alexander Hoegele,alias
1096,Christina Kaiser,A5098231471,Christina Kaiser,alias
1322,Arnulf Jentzen,A5112765944,Arnulf Jentzen,alias
1860,Christian Schneider,A5113129223,Christian Schneider,alias
1289,James Maynard,A5077529208,Maynard James,alias
525,Susanne Hoffmann,A5035672319,Susanne Hoffmann,alias
1346,Pierre Berger,A5028736420,Pierre Berger,alias
1350,Xin Li,A5101601525,Xin Li,alias
1350,Xin Li,A5026296297,Xin Li,alias
1435,Pablo Ortega,A5101722398,Pablo Ortega-Columbrans,alias
3739,Chiara Meccariello,A5089619524,Meccariello Chiara,alias
4155,Minh Nguyen,A5101949340,Minh Hieu Nguyen,alias
4155,Minh Nguyen,A5101928667,Minh Tri Nguyen,alias
2193,Jesús Campos,A5032971613,J.P. Rendon Campos,alias
4155,Minh Nguyen,A5101432921,Minh Nguyen,alias
132,Jeroen De Ridder,A5007040860,Jeroen DE RİDDER,alias
1925,Pierre Thibault,A5054396811,Pierre Thibault,alias
100,Niels Mailand,A5021782019,Mailand Niels,alias
1637,Christian Müller,A5104514563,Christian Müller,alias
752,Mark Wilson,A5107920550,Mark Wilson,alias
1350,Xin Li,A5100353975,Xin Li,alias
1622,Tong Li,A5108047628,Tong Li,alias
1350,Xin Li,A5108104026,Li Xin,alias
1350,Xin Li,A5103659832,Li Xin,alias
741,Marc Lecuit,A5036898691,Marc LECUIT,alias
2792,Wiebe De Vos,A5007320100,Wiebe De Vos,alias
3729,Johanna Wolff,A5104511894,Johanna Wolff,alias
2238,Shigeyoshi Inoue,A5068633933,Shigeyoshi Inoue,alias
2145,Dan Oron,A5071842697,D Oron,alias
3400,Laura Taylor,A5070891342,Laura E. Taylor,alias
2272,Nuno Silva,A5049034751,Nuno Silva,alias
3072,Maria-Rosa Cioni,A5107297553,Maria Rosa Cioni,alias
1632,Jaime Martin,A5021384093,J. Martin,alias
1467,Mustafa Yucel,A5030859729,Mustafa YÜCEL,alias
535,Hiroshi Ito,A5031128957,Ito Hiroshi,alias
1460,Wei-Li Hong,A5047583331,Wei Hong-li,alias
677,Florian Schmidt,A5049854815,F. G. G. Schmidt,alias
944,Kim Bak Jensen,A5111212852,Kim Bak Jensen,alias
1829,Shuang Zhang,A5100321567,Shuang Zhang,alias
1276,Günter Mayer,A5091931663,Günter Mayer,alias
508,Zhenyu Gao,A5092014264,Zhenyu GAO,alias
1530,Richard Katz,A5008435819,Richard N. Katz,alias
1885,Juan Carlos Rojas Sanchez,A5108181701,Juan-Carlos Rojas-Sánchez,alias
1630,Johanna Rosen,A5078378388,Rosen Johanna,alias
1452,Jia Chen,A5052931006,Jia Chen,alias
1498,Andrew Hooper,A5055477352,Andrew Hooper,alias
418,Matthew Campbell,A5015775931,MATTHEW CAMPBELL,alias
3375,Károly Takács,A5034162306,Károly Takács,alias
3738,Bryan Roberts,A5111944260,B.R.G. Roberts,alias
3875,Eyal Weizman,A5091996024,Eyal Weizman,alias
2456,Stefan Schmid,A5103554912,Stefan Schmid,alias
4224, ,A5037404430,Bolesław P. Salmanowicz,alias
3818,Johanna Pink,A5106841783,Johanna Pink,alias
3730,Peter Webb,A5108291000,Peter Webb,alias
2052,Jean-Nicolas Dumez,A5065047081,Dumez Jean-Nicolas,alias
2767,Jelena Radjenovic,A5013421342,Radjenovic Jelena,alias
4041,Per Högselius,A5114584019,Per Högselius,alias
508,Zhenyu Gao,A5103001739,Zhenyu Gao,alias
193,Martin Beck,A5102891830,Martin Beck,alias
1452,Jia Chen,A5101517721,Jia Chen,alias
1452,Jia Chen,A5101610820,Jia Chen,alias
1488,Robert Hilton,A5013809139,Robert Hilton,alias
1502,Harsha Bhat Suresh,A5028778370,H. Bhat Suresh,alias
893,Yolanda Prezado Alonso,A5030253083,Yolanda Prezado Alonso,alias
979, ,A5021946092,— —,alias
856,Samir El Andaloussi,A5059897226,Samir EL Andaloussi,alias
1641,Feng Gao,A5008654358,Feng Gao,alias
724,Petr Broz,A5034864461,Petr Brož,alias
395,Amélie Bonnefond,A5025636710,Amélie Bonnefond,alias
303,Manuel Thery,A5023275493,Manuel Théry,alias
747,Andrew Edwin Firth,A5007404143,Andrew E. Firth,alias
1278,Mark Howarth,A5012100815,Mark Howarth,alias
1836,Roee Ozeri,A5038915880,Roee Ozeri,alias
935,Irmela Jeremias,A5061922466,Irmela Jeremias,alias
1199,Caroline Gutjahr,A5065949573,Caroline Gutjahr,alias
798,Michael White,A5026024199,Michael G. White,alias
2009,Francesco Giazotto,A5059450888,Francesco Giazotto,alias
1865,Matthias Althammer,A5049392880,Matthias Althammer,alias
1048,Margaret C. Crofoot,A5000914380,Margaret C. Crofoot,alias
631,André Fischer,A5022252584,André Fischer,alias
1164,Benjamin Prud'Homme,A5027369072,Benjamin Prud’homme,alias
1444,Romain Jolivet,A5052546409,Romain Jolivet,alias
1751,Jonathan Home,A5035728336,Jonathan Home,alias
1776,Alexander Schmidt,A5027029856,Alexander H. Schmidt,alias
785,Bulat Ibragimov,A5070871008,Bulat Ibragimov,alias
1629,Sergio Fernandez Garrido,A5053351691,Sergio Fernández‐Garrido,alias
143,James Hackett,A5078217584,James Hackett,alias
54,Gaia Pigino,A5064602266,Gaia Pigino,alias
987,Ricardo Araújo,A5066058396,Ricardo N. Araújo,alias
1903,Pablo Alonso Gonzalez,A5006079448,Pablo González-Alonso,alias
213,Petr Svoboda,A5008389366,Petr Svoboda,alias
2024,Dennis Kurzbach,A5000511168,Kurzbach Dennis,alias
1282, ,A5001405093,— —,alias
2673,Oren Cohen,A5101910632,Oren Cohen,alias
2813,Wei Cao,A5035866726,Cao Wei,alias
3276,Markus Wagner,A5026042429,Wagner Markus,alias
3263,Cosmin Cercel,A5093050375,Cosmin Cercel,alias
2640,Barbara Mazzolai,A5023078409,M. Bakker Barbara,alias
2770,Daniel Nieto,A5061369032,D. Nieto,alias
2115,David Ecija Fernandez,A5063113158,David Écija Fernández,alias
2556,Yee Whye Teh,A5064373793,Yee Whye Teh,alias
2782,Richard Stevens,A5000300989,Richard G. Stevens,alias
2652,Mario Caironi,A5002619683,Mario Caironi,alias
2919,Mariano Campoy Quiles,A5029700996,Mariano Campoy‐Quiles,alias
3542,Stephane Hess,A5072345703,Stephane Hess,alias
2842,Blazej Grabowski,A5063712375,Blazej Grabowski,alias
2334,Ageeth Bol,A5079178929,Ageeth A. Bol,alias
3009,Elena Maria Rossi,A5031008643,Elena M. Rossi,alias
2139,Sebastian Josef Maerkl,A5087352392,Sebastian J. Maerkl,alias
3011,Sebastiano Cantalupo,A5065902238,Sebastiano Cantalupo,alias
3164,Gabriella Conti,A5017127452,Gabriella Conti,alias
2086,Gareth Parkinson,A5041603922,Gareth S. Parkinson,alias
2207,Diego Marcelo Andrada,A5039534982,Diego M. Andrada,alias
3564,Andrea Martin,A5074060464,Andrea E. Martin,alias
2817,Jose Adam,A5043970680,José M. Adam,alias
3276,Markus Wagner,A5000928551,Markus Wagner,alias
2965,Ondrej Pejcha,A5048301562,Ondřej Pejcha,alias
2235,Gregory Nocton,A5049206649,Grégory Nocton,alias
2224,Thomas Hermans,A5025611150,Thomas Hermans,alias
2409,Thomas Schneider,A5112559139,Thomas Schneider,alias
4090,Manjana Milkoreit,A5059308111,Manjana Milkoreit,alias
1637,Christian Müller,A5104638590,Christian Müller,alias
1114,Yin Chen,A5004177984,Yin Chen,alias
1350,Xin Li,A5103441904,Li Xin,alias
1258,Thorsten Schnurbusch,A5079885975,Schnurbusch Thorsten,alias
19,Tristan Wagner,A5103379468,Tristan Wagner,alias
1634,Matthew Baker,A5045207503,Matthew Baker,alias
1350,Xin Li,A5101549985,Xin Li,alias
1452,Jia Chen,A5103664425,Chen Jia,alias
3843,Winfried Rudolf,A5098110550,Winfried Rudolf,alias
2766,Nils Goseberg,A5098786162,Nils Goseberg,alias
3879,Katarzyna Marciniak,A5106911353,Katarzyna Marciniak,alias
2589,David Phillips,A5107156423,David Phillips,alias
3942,Yair Furstenberg,A5107161175,Yair Furstenberg,alias
2466,Stefan Roth,A5079309439,Stefan Roth,alias
3274,Charles Butcher,A5030244596,Charles Butcher,alias
3755,Silke Felber,A5095456234,Silke Felber,alias
3488,Jennifer Gabrys,A5098523849,Jennifer Gabrys,alias
3759,Merlijn Hurx,A5059303553,Merlijn Hurx,alias
2417,Andre Martins,A5007473986,André Martins,alias
3436,Megha Amrith,A5017841745,Megha Amrith,alias
3529,Martin Sokol,A5052591109,Martin Sokol,alias
3982,Lucia Raggetti,A5100093816,Lucia Raggetti,alias
1165,Gavin Thomas,A5051838336,Gavin Thomas,alias
1776,Alexander Schmidt,A5098382400,Alexander Schmidt,alias
1204,Rosa Lozano-Duran,A5021837457,Rosa Lozano Durán,alias
1378,Alessandro Giuliani,A5009750357,Alessandro Giuliani,alias
1609,Samuel Jones,A5110432561,Samuel B. Jones,alias
2029,Jian Cui,A5088673953,CUI Jian,alias
1866,Florian Kaiser,A5084858146,Florian Kaiser,alias
979, ,A5049811592,Łukasz Kajtoch,alias
1421,Anna Pakhomova,A5055262354,Anna Pakhomova,alias
1707,Marcus Huber,A5039784483,Marcus J. Huber,alias
798,Michael White,A5073668816,Michael S. White,alias
216,Alexander Stark,A5089121844,Alexander Stark,alias
1664,Franz Herzog,A5106469412,Franz Herzog,alias
1205,Nick Wierckx,A5042663803,Wierckx Nick,alias
2272,Nuno Silva,A5015001856,Nuno Silva,alias
2889,Nicolas Ranc,A5029182903,Nicolas Ranc,alias
3196,Vasiliki Skreta,A5034682157,Vasiliki Skreta,alias
3730,Peter Webb,A5004241116,Peter Webb,alias
3231,Abbey Steele,A5045226820,Abbey Steele,alias
4155,Minh Nguyen,A5052925867,Minh Hieu Nguyen,alias
2734,Chun Huang,A5112482810,Chun Hsun Huang,alias
1641,Feng Gao,A5107976751,Feng Gao,alias
1714,Magdalena Kowalska,A5107775500,Kowalska Magdalena,alias
1350,Xin Li,A5114290403,Xin Li,alias
1364,Konstantinos Panagiotou,A5114612039,Konstantinos Panagiotou,alias
941,Henrik Zetterberg,A5110795268,Zetterberg Henrik,alias
72,Naoko Mizuno,A5091753971,N. Mizuno,alias
979, ,A5099352035,— —,alias
1609,Samuel Jones,A5103061730,Samuel Jones,alias
166,Alfredo Castello Palomares,A5103337469,Alfredo Castelló Palomares,alias
1452,Jia Chen,A5097836365,Jia Chen,alias
83,Petr Cejka,A5105083571,Petr Čejka,alias
668,Christoph Schneider,A5106592095,Christoph Schneider,alias
1168,Li Tang,A5110680315,Li Tang,alias
1632,Jaime Martin,A5001677976,J.H. Martin,alias
1320,Hendrik Weber,A5065299724,Weber Hendrik,alias
966,Patrizio Lancellotti,A5069114279,Patrizio LANCELLOTTI,alias
193,Martin Beck,A5092304111,Martin Beck,alias
1622,Tong Li,A5101461875,Tong Li,alias
3840,Tian Yuan Tan,A5006100628,Tian Yuan Tan,alias
2841,Conor Buckley,A5065989293,Conor Buckley,alias
3152,Eduardo Perez,A5032545087,Eduardo Corona Pérez,alias
3847,Silvia Ferrara,A5110835754,Silvia Ferrara,alias
2372,Gil Cohen,A5110912100,Gil Cohen,alias
2503,Thomas Neumann,A5102075661,Thomas E. Neumann,alias
3968,Michael Dee,A5072584108,Michael Dee,alias
1860,Christian Schneider,A5002076301,CHRISTIAN SCHNEIDER,alias
2001,Alexander Grueneis,A5084866187,A. Grüeneis,alias
798,Michael White,A5106189062,Michael White,alias
902,Davide Rossi,A5101012537,Rossi Davide,alias
307,Sara Wickström,A5092465433,Sara Wickström,alias
116,Francisco Martínez-Jiménez,A5042367675,Martinez-Jimenez Francisco,alias
1641,Feng Gao,A5022729702,Feng Gao,alias
677,Florian Schmidt,A5049927860,Schmidt Florian,alias
855,Jingyuan Fu,A5112119760,FU Jing-yuan,alias
1350,Xin Li,A5102888868,Xin Li,alias
1295,David Holmes,A5102290597,David M. Holmes,alias
3877,Alicia Montoya,A5080990407,A. Mateo Montoya,alias
3617,Alex Taylor,A5008686676,Alex Taylor,alias
2832,Michael Wilczek,A5044375235,Wilczek Michael,alias
3062,Anders Johansen,A5050476716,Johansen Anders,alias
3849,Cameron Browne,A5111645784,C.O. Browne,alias
2286,Giuseppe Battaglia,A5009762937,Giuseppe Battaglia,alias
1637,Christian Müller,A5098424676,Christian Müller,alias
1641,Feng Gao,A5104669819,Gao Feng,alias
1301,Pierre Jacob,A5013048644,Pierre Jacob,alias
508,Zhenyu Gao,A5048488745,Zhenyu Gao,alias
1622,Tong Li,A5107952554,Tong Li,alias
1691,Marco Vignati,A5014501937,Marco Vignati,alias
1001,Jussi Lehtonen,A5027652202,Jussi Lehtonen,alias
565,Georg Keller,A5109180484,Georg v. Keller,alias
1979,Michael Le Bars,A5105010258,Michael Le Bars,alias
943,Weimin Ye,A5005291554,YE Wei-min,alias
1883,Filipe Maia,A5099459196,Filipe Maia,alias
19,Tristan Wagner,A5096999583,Tristan Wagner,alias
1637,Christian Müller,A5101164850,Christian Müller,alias
1114,Yin Chen,A5101361297,Yin Chen,alias
2274,David Mills,A5005391777,David Mills,alias
3855,Nicolai Sinai,A5099507575,Nicolai Sinai,alias
3818,Johanna Pink,A5099522196,Johanna Pink,alias
2413,Zvika Brakerski,A5029785894,Zvika Brakerski,alias
2785,Maria Cristina Vicente Manzano,A5045235527,María Cristina Vicente-Manzano,alias
4155,Minh Nguyen,A5060011138,Minh Hop Nguyen,alias
3761,Christian Vassallo,A5031083291,Christian Vassallo,alias
4155,Minh Nguyen,A5100642508,Nguyễn Văn Minh,alias
3152,Eduardo Perez,A5101446908,Eduardo Pérez Archundia,alias
3329,Jean-Benoit Pilet,A5113458719,Jean-Benoit Pilet,alias
4224, ,A5051800481,Ahmet Şalvarcı,alias
4232, ,A5051800481,Ahmet Şalvarcı,alias
3827,Lindiwe Dovey,A5104568346,Lindiwe Dovey,alias
2142,Arnaud Comment,A5105422963,Comment Arnaud,alias
3982,Lucia Raggetti,A5100104488,Lucia Raggetti,alias
4081,Catherine König,A5052363561,Catherine König,alias
1829,Shuang Zhang,A5024114890,Zhang Shuang,alias
1114,Yin Chen,A5009653808,Yin CHEN,alias
891,Borja Ibáñez Cabeza,A5033997239,Borja Ibáñez Cabeza,alias
