row_id,AwardNumber,PrincipalInvestigator,OrganizationState,inst_name,host_openalex_id,matched_name,method,relevance,ror
1625,"=""2442316""",Lei Gu,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,533445.25,https://ror.org/00b30xv10
1626,"=""2441250""",Chuang Gan,MA,University of Massachusetts Amherst,I24603500,University of Massachusetts Amherst,exact,403944.94,https://ror.org/0072zz521
1627,"=""2443721""",Nadia Figueroa,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,533445.25,https://ror.org/00b30xv10
1628,"=""2443158""",Ashok Litwin-Kumar,NY,Columbia University,I78577930,Columbia University,exact,446640.4,https://ror.org/00hj8s172
1629,"=""2524730""",Gordana Todorov,MA,Northeastern University,I12912129,Northeastern University,exact,198609.38,https://ror.org/04t5xt781
1630,"=""2508220""",Abhishek T Naik,CT,"Naik, Abhishek T",,,pending,,
1631,"=""2453810""",Mishko Mitkovski,SC,Clemson University,I8078737,Clemson University,exact,181648.36,https://ror.org/037s24f05
1632,"=""2533743""",Maryam Tilton,TX,University of Texas at Austin,,,pending,,
1633,"=""2441746""",Xiaodong Yan,AZ,University of Arizona,I138006243,University of Arizona,exact,348347.97,https://ror.org/03m2x1q45
1634,"=""2443178""",Elizabeth Roberto,TX,William Marsh Rice University,I74775410,Rice University,exact,83595.18,https://ror.org/008zs3103
1635,"=""2451834""",Mary E Whelan,NJ,Rutgers University New Brunswick,,,pending,,
1636,"=""2531294""",Billy M Williams,DC,American Geophysical Union,I160664669,American Geophysical Union,exact,11887.769,https://ror.org/00var5q80
1637,"=""2440729""",Zheng Shi,NJ,Rutgers University New Brunswick,,,pending,,
1638,"=""2442009""",Andrea Quinn,CA,University of California-Santa Cruz,I185103710,"University of California, Santa Cruz",exact,448544.25,https://ror.org/03s65by71
1639,"=""2441140""",Chirag Gupta,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1640,"=""2521201""",Song Gao,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1641,"=""2441381""",Andrew J Wilson,KY,University of Louisville Research Foundation Inc,I142740786,University of Louisville,exact,197311.9,https://ror.org/01ckdn478
1642,"=""2442321""",Shahin Shahrampour,MA,Northeastern University,I12912129,Northeastern University,exact,198609.38,https://ror.org/04t5xt781
1643,"=""2451832""",Max B Berkelhammer,IL,University of Illinois at Chicago,I39422238,University of Illinois Chicago,exact,88161.21,https://ror.org/02mpq6x41
1644,"=""2441912""",Murphy Yuezhen Niu,CA,University of California-Santa Barbara,I154570441,"University of California, Santa Barbara",exact,528566.44,https://ror.org/02t274463
1645,"=""2549672""",William B Ludington,MD,Johns Hopkins University,I145311948,Johns Hopkins University,exact,1070092.4,https://ror.org/00za53h95
1646,"=""2545312""",Jessica Rodrigues,NC,University of North Carolina at Chapel Hill,I114027177,University of North Carolina at Chapel Hill,exact,982622.25,https://ror.org/0130frc33
1647,"=""2525283""",David T Gay,GA,University of Georgia Research Foundation Inc,I4387153128,University of Georgia Research Foundation,exact,94.51389,https://ror.org/04sqkw483
1648,"=""2442393""",Danfei Xu,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,45429.36,https://ror.org/01zkghx44
1649,"=""2441203""",Benjamin Woolston,MA,Northeastern University,I12912129,Northeastern University,exact,198609.38,https://ror.org/04t5xt781
1650,"=""2443823""",Le Chen,AL,Auburn University,I82497590,Auburn University,exact,158760.31,https://ror.org/02v80fc35
1651,"=""2501504""",Anthony Boccanfuso,SC,University Industry Demonstration Partnership,I4210113537,University Industry Demonstration Partnership,exact,490.89963,https://ror.org/01hzh7w96
1652,"=""2450825""",Erik E Santiso,NC,North Carolina State University,I137902535,North Carolina State University,exact,346100.38,https://ror.org/04tj63d06
1653,"=""2525505""",Brendan R Eagan,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1654,"=""2442780""",Anthony P Straub,CO,University of Colorado at Boulder,,,pending,,
1655,"=""2527610""",Ping Yang,TX,Texas A&M University,I91045830,Texas A&M University,exact,529452.2,https://ror.org/01f5ytq51
1656,"=""2443233""",Lisa C McManus,HI,University of Hawaii,I1331384533,University of Hawaii System,exact,168942.6,https://ror.org/03tzaeb71
1657,"=""2446056""",Kent D Messer,DE,University of Delaware,I86501945,University of Delaware,exact,196880.33,https://ror.org/01sbq1a82
1658,"=""2442246""",Wenchao Ge,RI,University of Rhode Island,I17626003,University of Rhode Island,exact,166089.27,https://ror.org/013ckk937
1659,"=""2443677""",Ishan G Thakkar,KY,University of Kentucky Research Foundation,I143302722,University of Kentucky,exact,241864.08,https://ror.org/02k3smh20
1660,"=""2534667""",Mohammad Ghashami,IL,University of Illinois at Chicago,I39422238,University of Illinois Chicago,exact,88161.21,https://ror.org/02mpq6x41
1661,"=""2443857""",Hyeji Kim,TX,University of Texas at Austin,,,pending,,
1662,"=""2439729""",Dana N Reinemann,MS,University of Mississippi,I368840534,University of Mississippi,exact,127862.93,https://ror.org/02teq1165
1663,"=""2440913""",Amie M Gordon,MI,Regents of the University of Michigan - Ann Arbor,I27837315,University of Michigan,exact,177072.02,https://ror.org/00jmfr291
1664,"=""2514486""",Raul E Curto,IA,University of Iowa,I126307644,University of Iowa,exact,311126.75,https://ror.org/036jqmy94
1665,"=""2450826""",Francisco R Hung,MA,Northeastern University,I12912129,Northeastern University,exact,198609.38,https://ror.org/04t5xt781
1666,"=""2437417""",Brianna Mount,SD,Black Hills State University,I75350188,Black Hills State University,exact,24101.229,https://ror.org/03fng6237
1667,"=""2442615""",Mateo Diaz Diaz,MD,Johns Hopkins University,I145311948,Johns Hopkins University,exact,1070092.4,https://ror.org/00za53h95
1668,"=""2443280""",Mark Mondrinos,LA,Tulane University,I114832834,Tulane University,exact,249791.23,https://ror.org/04vmvtb21
1669,"=""2442627""",Xin Liang,KY,University of Kentucky Research Foundation,I143302722,University of Kentucky,exact,241864.08,https://ror.org/02k3smh20
1670,"=""2442902""",Heejin Jeong,AZ,Arizona State University,I55732556,Arizona State University,exact,309255.1,https://ror.org/03efmqc40
1671,"=""2443706""",Jinyoung Park,NY,New York University,I57206974,New York University,exact,423400.06,https://ror.org/0190ak572
1672,"=""2454155""",Jared M Ashcroft,CA,Pasadena City College,I109301148,Pasadena City College,exact,43456.555,https://ror.org/01dk4b453
1673,"=""2453970""",Jacob Bortnik,CA,University of California-Los Angeles,I161318765,"University of California, Los Angeles",exact,870400.25,https://ror.org/046rm7j60
1674,"=""2441413""",Lien-Yung Kao,DC,George Washington University,I193531525,George Washington University,exact,266293.97,https://ror.org/00y4zzh67
1675,"=""2440119""",Reed K Bay,CO,University of Colorado at Boulder,,,pending,,
1676,"=""2440058""",Rebecca B Abney,GA,University of Georgia Research Foundation Inc,I4387153128,University of Georgia Research Foundation,exact,94.51389,https://ror.org/04sqkw483
1677,"=""2443278""",Yashar E Azam,NH,University of New Hampshire,I161057412,University of New Hampshire,exact,160973.88,https://ror.org/01rmh9n78
1678,"=""2453936""",Assaf Naor,NJ,Princeton University,I20089843,Princeton University,exact,382170.78,https://ror.org/00hx57361
1679,"=""2438295""",Sulaymon Eshkabilov,ND,North Dakota State University Fargo,,,pending,,
1680,"=""2440907""",Mary S Himmelstein,OH,Kent State University,I149910238,Kent State University,exact,141789.9,https://ror.org/049pfb863
1681,"=""2442078""",Kecheng Yang,TX,Texas State University - San Marcos,,,pending,,
1682,"=""2440756""",Yuchen Liu,NC,North Carolina State University,I137902535,North Carolina State University,exact,346100.38,https://ror.org/04tj63d06
1683,"=""2441321""",Tracie Canada,NC,Duke University,I170897317,Duke University,exact,430212.56,https://ror.org/00py81415
1684,"=""2443425""",Joaquín Moraga,CA,University of California-Los Angeles,I161318765,"University of California, Los Angeles",exact,870400.25,https://ror.org/046rm7j60
1685,"=""2442653""",Rebecca Napolitano,PA,Pennsylvania State Univ University Park,,,pending,,
1686,"=""2515401""",Jing Wang,IN,Purdue University,,,pending,,
1687,"=""2450745""",Alexander Koldobsky,MO,University of Missouri-Columbia,I76835614,University of Missouri,exact,42430.625,https://ror.org/02ymw8z06
1688,"=""2437419""",Xinhua Bai,SD,South Dakota School of Mines and Technology,I184647316,South Dakota School of Mines and Technology,exact,92590.49,https://ror.org/00ch7yk27
1689,"=""2447752""",Suzanne Boyd,WI,University of Wisconsin-Milwaukee,I43579087,University of Wisconsin–Milwaukee,exact,250735.58,https://ror.org/031q21x57
1690,"=""2527608""",Xianglei Huang,MI,Regents of the University of Michigan - Ann Arbor,I27837315,University of Michigan,exact,177072.02,https://ror.org/00jmfr291
1691,"=""2441483""",Michael Kipp,NC,Duke University,I170897317,Duke University,exact,430212.56,https://ror.org/00py81415
1692,"=""2447284""",Jacqueline Austermann,NY,Columbia University,I78577930,Columbia University,exact,446640.4,https://ror.org/00hj8s172
1693,"=""2440882""",Amey Bhangale,CA,University of California-Riverside,I103635307,"University of California, Riverside",exact,336543.8,https://ror.org/03nawhv43
1694,"=""2535599""",Sungjin Im,CA,University of California-Santa Cruz,I185103710,"University of California, Santa Cruz",exact,448544.25,https://ror.org/03s65by71
1695,"=""2440180""",Ye Zhang,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,533445.25,https://ror.org/00b30xv10
1696,"=""2442039""",Chaofan Chen,ME,University of Maine,I7947594,University of Maine,exact,98430.43,https://ror.org/01adr0w49
1697,"=""2442440""",Paul Langridge,GA,"AUGUSTA UNIVERSITY RESEARCH INSTITUTE, INC.",I25041050,Augusta University,weak,151716.2,https://ror.org/012mef835
1698,"=""2516258""",Chih-Hao Chang,TX,University of Texas at Austin,,,pending,,
1699,"=""2535515""",Jian-Xun Wang,NY,Cornell University,I205783295,Cornell University,exact,588634.94,https://ror.org/05bnh6r87
1700,"=""2443745""",yincheng jin,NY,SUNY at Binghamton,,,pending,,
1701,"=""2442739""",Yin Li,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1702,"=""2441769""",Rachel Greenfeld,IL,Northwestern University,I111979921,Northwestern University,exact,445985.97,https://ror.org/000e0be47
1703,"=""2523490""",Kejie Zhao,IN,Purdue University,,,pending,,
1704,"=""2513090""",Francesc Castella,CA,University of California-Santa Barbara,I154570441,"University of California, Santa Barbara",exact,528566.44,https://ror.org/02t274463
1705,"=""2442540""",Wei Tang,IL,University of Illinois at Chicago,I39422238,University of Illinois Chicago,exact,88161.21,https://ror.org/02mpq6x41
1706,"=""2443447""",Tolga Karsili,LA,University of Louisiana at Lafayette,I79516672,University of Louisiana at Lafayette,exact,98796.19,https://ror.org/01x8rc503
1707,"=""2448937""",Kan Li,MA,Woods Hole Oceanographic Institution,I66958751,Woods Hole Oceanographic Institution,exact,344473.0,https://ror.org/03zbnzt98
1708,"=""2442628""",Lingling Zhao,AL,University of Alabama in Huntsville,I82495205,University of Alabama in Huntsville,exact,145633.17,https://ror.org/02zsxwr40
1709,"=""2539855""",Letian Dou,GA,Emory University,I150468666,Emory University,exact,392381.22,https://ror.org/03czfpz43
1710,"=""2442777""",Junle Jiang,OK,University of Oklahoma Norman Campus,,,pending,,
1711,"=""2446788""",Bongkeun Song,VA,College of William & Mary Virginia Institute of Marine Science,,,none,,
1712,"=""2438837""",Alphan Sahin,SC,University of South Carolina at Columbia,,,pending,,
1713,"=""2442402""",Matthew D Tyler,TX,William Marsh Rice University,I74775410,Rice University,exact,83595.18,https://ror.org/008zs3103
1714,"=""2500465""",Isaiah Abimbola,OH,Columbus State Community College,I15680801,Columbus State Community College,exact,17676.72,https://ror.org/02s8rep32
1715,"=""2512154""",Zhongyang Li,CT,University of Connecticut,I140172145,University of Connecticut,exact,207462.23,https://ror.org/02der9h97
1716,"=""2526846""",Kiana Aran,CA,University of California-San Diego,I36258959,University of California San Diego,exact,901744.5,https://ror.org/0168r3w48
1717,"=""2441565""",Kaighin A McColl,MA,Harvard University,I136199984,Harvard University,exact,885127.4,https://ror.org/03vek6s52
1718,"=""2527609""",Tristan S LEcuyer,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1719,"=""2440509""",Reza Gheissari,IL,Northwestern University,I111979921,Northwestern University,exact,445985.97,https://ror.org/000e0be47
1720,"=""2440781""",Lei Zhou,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1721,"=""2442011""",Samuel Ramsey,IN,University of Notre Dame,I107639228,University of Notre Dame,exact,354882.38,https://ror.org/00mkhxb43
1722,"=""2437912""",Christopher Zahasky,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1723,"=""2505282""",Adina Paytan,CA,University of California-Santa Cruz,I185103710,"University of California, Santa Cruz",exact,448544.25,https://ror.org/03s65by71
1724,"=""2516132""",Leilani H Gilpin,CA,University of California-Santa Cruz,I185103710,"University of California, Santa Cruz",exact,448544.25,https://ror.org/03s65by71
1725,"=""2447702""",Christopher S Kim,CA,Chapman University,I185071736,Chapman University,exact,57017.215,https://ror.org/0452jzg20
1726,"=""2443203""",Daehyeok Kim,TX,University of Texas at Austin,,,pending,,
1727,"=""2443063""",Marcos H de Moraes,TX,William Marsh Rice University,I74775410,Rice University,exact,83595.18,https://ror.org/008zs3103
1728,"=""2546265""",Guanpeng Li,FL,University of Florida,I33213144,University of Florida,exact,356164.22,https://ror.org/02y3ad647
1729,"=""2544939""",Yong Zhou,CA,University of California-Santa Barbara,I154570441,"University of California, Santa Barbara",exact,528566.44,https://ror.org/02t274463
1730,"=""2440881""",Philip B Lundrigan,UT,Brigham Young University,I100005738,Brigham Young University,exact,241183.39,https://ror.org/047rhhm47
1731,"=""2442112""",Qianbin Wang,NY,SUNY at Binghamton,,,pending,,
1732,"=""2451833""",Christopher J Zappa,NY,Columbia University,I78577930,Columbia University,exact,446640.4,https://ror.org/00hj8s172
1733,"=""2440836""",Philip N Brown,CO,University of Colorado at Colorado Springs,,,pending,,
1734,"=""2440934""",Ira Caspari-Gnann,MA,Tufts University,I121934306,Tufts University,exact,309483.3,https://ror.org/05wvpxv85
1735,"=""2443174""",Zong Liu,TX,Texas A&M AgriLife Extension Service,,,pending,,
1736,"=""2529966""",Ryan C Range,AL,Auburn University,I82497590,Auburn University,exact,158760.31,https://ror.org/02v80fc35
1737,"=""2442096""",Aseema Mohanty,MA,Tufts University,I121934306,Tufts University,exact,309483.3,https://ror.org/05wvpxv85
1738,"=""2443035""",Vijay K Shah,NC,North Carolina State University,I137902535,North Carolina State University,exact,346100.38,https://ror.org/04tj63d06
1739,"=""2533054""",Kirin E Furst,VA,Virginia Polytechnic Institute and State University,I859038795,Virginia Tech,exact,39947.05,https://ror.org/02smfhw86
1740,"=""2443049""",John Murray-Bruce,FL,University of South Florida,I2613432,University of South Florida,exact,238391.5,https://ror.org/032db5x82
1741,"=""2443573""",Rachel Riley,NJ,Rowan University,I44265643,Rowan University,exact,59828.64,https://ror.org/049v69k10
1742,"=""2540142""",Jason Lee,CA,University of California-Berkeley,I95457486,"University of California, Berkeley",exact,767563.6,https://ror.org/01an7q238
