rid,us_name,authorid,match_type,host_id,source,n_papers
12952,Benjamin T Bakker,A5025838955,fuzzy,I39422238,round2_inst,47
12953,Ting Zhang,A5100738840,exact,,round3_semantic,44
12954,Lingming Zhang,A5043546718,alias,I157725225,round3_semantic,156
12955,Ashlee N Ford Versypt,A5024222019,fuzzy,I63190737,round2_inst,78
12956,Joe Brown,A5090262911,alias,I114027177,round3_semantic,203
12957,Todd K Hyster,A5010418479,fuzzy,I205783295,round2_inst,112
12958,Eric B Laber,A5022846477,fuzzy,I170897317,round2_inst,182
12959,Chunmei Wang,A5100754259,exact,I33213144,round3_semantic,140
12960,Laurent Lessard,A5016674253,alias,I12912129,round2_inst,164
12961,Emily C Clader,A5028492259,fuzzy,I71838634,round2_inst,55
12963,Rachel Cummings,A5077952586,alias,I78577930,round2_inst,97
12964,Yao Fu,A5005794869,exact,I859038795,round2_inst,126
12966,Laura Morett,A5023030989,alias,I17301866,round2_inst,54
12967,Piyush M Mehta,A5069356140,fuzzy,I12097938,round3_semantic,138
12968,Yong Yan,A5073177245,alias,I26538001,round3_semantic,130
12969,Hui Fang,A5100668448,exact,I107672454,round3_semantic,39
12970,Allison A Wing,A5015143608,fuzzy,I103163165,round2_inst,105
12971,Kelsey B Hatzell,A5091531428,fuzzy,I20089843,round2_inst,135
12972,Dan D Wilson,A5043942924,fuzzy,I75027704,round2_inst,115
12973,Rizwanur Khan,A5091857595,exact,,name_unique,60
12974,Casey R Kennington,A5041266343,fuzzy,I120156002,round2_inst,90
12975,Patricia Alonso Ruiz,A5049010368,exact,,name_unique,51
12977,John Harter,A5073858440,exact,I154570441,round2_inst,82
12978,David Wu,A5017970656,alias,I86519309,round3_semantic,90
12979,Brett Jakubiak,A5021809315,alias,I70983195,round2_inst,33
12981,Benjamin Fuller,A5078232767,alias,I140172145,round2_inst,78
12982,Tichakorn Wongpiromsarn,A5017176660,exact,I173911158,round2_inst,90
12983,Kristy Townsend,A5075092264,alias,I52357470,round2_inst,72
12985,Thomas Wahl,A5002008766,exact,I106165777,round2_inst,608
12986,Leilani Battle,A5009763002,exact,,name_unique,91
12987,Kevin Jamieson,A5059086538,exact,I201448701,round2_inst,143
12988,Jiapeng Zhang,A5100662067,alias,I1174212,round3_semantic,74
12989,Cassandra Brooks,A5103114385,alias,I188538660,round3_semantic,86
12990,Anna Tenerani,A5083356274,exact,I86519309,round2_inst,147
12991,Paul Carini,A5046037246,alias,I138006243,round2_inst,39
12992,Sayan Banerjee,A5101440031,alias,I114027177,round2_inst,107
12993,Erman Ayday,A5028326739,exact,,name_unique,172
12994,David Weintrop,A5044386678,alias,I66946132,round2_inst,129
12995,Tin C Nguyen,A5018043372,fuzzy,I134113660,round2_inst,96
12996,Thomas A Werfel,A5041525182,fuzzy,I368840534,round2_inst,81
12997,Jenny Q Ouyang,A5012936247,fuzzy,I134113660,round3_semantic,71
12998,Malte F Stuecker,A5008660423,fuzzy,I1331384533,round2_inst,171
12999,Roxanne Beinart,A5087312907,alias,I17626003,round2_inst,57
13000,Raphaele J Clement,A5039849587,fuzzy,I154570441,round2_inst,139
13001,Paul Raston,A5009898017,alias,I11883440,round2_inst,92
13002,Nan Jiang,A5114949056,exact,I157725225,round3_semantic,83
13003,Hok Chio Lai,A5015842607,alias,I1174212,round3_semantic,94
13004,Yen-Chi Chen,A5085862827,exact,I201448701,round3_semantic,156
13006,Martin J Egan,A5080382205,fuzzy,,round3_semantic,31
13007,Michael A Grubb,A5057246676,fuzzy,I56722557,round2_inst,64
13008,Frank O Aylward,A5064545135,fuzzy,I859038795,round2_inst,187
13009,Miaoyan Wang,A5059288887,alias,I135310074,round2_inst,76
13010,Alison R Davis Rabosky,A5068315145,fuzzy,I27837315,round3_semantic,52
13011,Chelsea Wood,A5064675633,alias,I201448701,round2_inst,141
13013,Emily C Farrer,A5091449384,fuzzy,I114832834,round2_inst,56
13014,Matthew J Bandelt,A5018112978,fuzzy,I118118575,round2_inst,41
13015,James Coakley,A5010266054,alias,I145608581,round2_inst,170
13016,Biao Lian,A5044969095,alias,I20089843,round2_inst,159
13017,Stacy A Krueger-Hadfield,A5011314168,fuzzy,I32389192,round3_semantic,92
13018,Jacquelyn N Bracco,A5072303788,fuzzy,I111455621,round2_inst,39
13020,Chao Luo,A5010418552,alias,I162714631,round3_semantic,186
13021,Bobby L Wilson,A5102828227,fuzzy,I201448701,round2_inst,30
13022,Svetlana Morozova,A5084201091,alias,I58956616,round2_inst,54
13024,Samuel D Pimentel,A5006667037,fuzzy,I95457486,round2_inst,49
13025,Brandon Runnels,A5041356689,exact,,name_unique,51
13026,Julie Loisel,A5039996546,alias,I91045830,round2_inst,141
13027,Mehmet Kurum,A5065532859,alias,I99041443,round2_inst,114
13028,Yumeng Ou,A5016099369,alias,I79576946,round2_inst,69
13029,Kristan S Worthington,A5007101319,fuzzy,I126307644,round2_inst,44
13030,Hongyi Xu,A5043381224,alias,I140172145,round3_semantic,125
13031,Adam G Ginsburg,A5039093835,fuzzy,I33213144,round2_inst,763
13032,Ashley Bucsek,A5017976345,exact,,name_unique,46
13033,Yeonwoong Jung,A5047887142,alias,I106165777,round2_inst,138
13034,Polly Fordyce,A5085863617,alias,I97018004,round2_inst,121
13035,Maria Koliou,A5056774769,exact,,round3_semantic,57
13037,Marco Brocanelli,A5082375623,exact,,name_unique,41
13038,Emma Pierson,A5067807487,exact,I205783295,round3_semantic,99
13039,Michael T Craig,A5063356680,fuzzy,I27837315,round3_semantic,70
13040,Yi-Hsin Liu,A5052691102,alias,I107672454,round3_semantic,252
13041,Carlos M Portela,A5000497826,fuzzy,I63966007,round2_inst,42
13042,Jordan M Horowitz,A5067805186,fuzzy,I27837315,round2_inst,136
13043,Zhou Fan,A5047187143,exact,I32971472,round3_semantic,85
13044,Katherine E Todd-Brown,A5059286326,fuzzy,I33213144,round3_semantic,2923
13045,Anastasiia Tsvietkova,A5086474660,exact,,name_unique,37
13046,Thomas H Goebel,A5058620930,alias,I94658018,round3_semantic,89
13047,Jodi N Young,A5038751994,fuzzy,I201448701,round2_inst,42
13048,David F Fouhey,A5035759008,fuzzy,I27837315,round2_inst,121
13049,Judit Romhanyi,A5033121313,alias,I204250578,round2_inst,47
13050,Chengzhi Shi,A5049572970,alias,I130701444,round2_inst,83
13051,Qiang Zhu,A5100776456,alias,I133999245,round3_semantic,202
13052,Renato Ghini Bettiol,A5057806765,alias,,round3_semantic,69
13053,Geyou Ao,A5034236333,alias,I102607778,round2_inst,41
13054,Mehdi Razavi,A5061102998,alias,I106165777,round3_semantic,140
13055,Ross K Maddox,A5031488938,fuzzy,I5388228,round2_inst,89
13057,Spencer Szczesny,A5074457327,alias,I130769515,round2_inst,63
13058,Jenny Suckale,A5010700649,exact,,name_unique,203
13064,Xiao-Xiao Zhang,A5100328171,alias,I33213144,round2_inst,99
13067,Elizabeth A Munch,A5043905996,fuzzy,I87216513,round2_inst,131
13068,Lu Zhang,A5100388671,alias,I78715868,round3_semantic,131
13069,Omer O Capraz,A5052161960,fuzzy,I115475287,round2_inst,82
13070,Yulia Tsvetkov,A5062910836,alias,I201448701,round2_inst,290
13071,Fred Feng,A5085328469,alias,I4210130704,round3_semantic,45
13072,Ryan R Morrison,A5082944368,fuzzy,I92446798,round2_inst,105
13073,Monroe D Kennedy,A5047853405,fuzzy,I97018004,round2_inst,47
13074,Troy McDaniel,A5004618233,exact,I55732556,round2_inst,144
13075,Sean Follmer,A5039900558,exact,I97018004,round2_inst,142
13076,Nicole E Rafferty,A5072580034,fuzzy,I103635307,round2_inst,46
13077,Tim Althoff,A5033639139,exact,,name_unique,149
13078,James Pierce,A5070054920,exact,I201448701,round2_inst,100
13080,Dianne Xiao,A5005927758,alias,I201448701,round2_inst,118
13081,Cheng-Chien Chen,A5072227573,alias,I32389192,round3_semantic,125
13082,Lydia Kisley,A5047555729,exact,,name_unique,63
13083,Eric P Vejerano,A5044089464,fuzzy,I155781252,round2_inst,37
13084,Meng Jiang,A5102675568,alias,I107639228,round3_semantic,61
13085,James Heiss,A5012031563,alias,I133738476,round2_inst,51
13086,Colin Wu,A5074437248,alias,I177721651,round2_inst,30
13087,Johannes Pollanen,A5017452128,alias,I87216513,round2_inst,117
13088,Mohammad Maghrebi,A5109059725,alias,I87216513,round2_inst,96
13089,Jordan Harshman,A5000862885,exact,,name_unique,31
13091,Matthew R Hiatt,A5010374140,fuzzy,I121820613,round2_inst,56
13092,Quntao Zhuang,A5006106735,exact,,name_unique,201
13093,Grace Han,A5015582749,alias,I6902469,round2_inst,83
13094,Prashanth Rajivan,A5068816674,exact,I201448701,round2_inst,60
13095,Don Zhang,A5011100896,alias,I121820613,round2_inst,48
13096,Jeongim Kim,A5081326005,exact,I33213144,round2_inst,56
13097,Christina L Belanger,A5009250971,fuzzy,I91045830,round2_inst,61
13099,Nicholas A Steinmetz,A5006437096,fuzzy,I201448701,round2_inst,139
13101,Ashish Kulkarni,A5083494376,alias,I24603500,round2_inst,85
13102,Matthew R Golder,A5010836243,fuzzy,I201448701,round2_inst,57
13103,Kathryn J Holland,A5025673104,fuzzy,I114395901,round2_inst,98
13104,Bradley Reaves,A5021122418,exact,,name_unique,63
13105,David A Rasmussen,A5058082988,fuzzy,I137902535,round3_semantic,82
13106,Mahmood Mamivand,A5045984502,exact,,name_unique,34
13108,Samantha Stevenson,A5008857241,exact,I154570441,round2_inst,164
13109,Grace Leslie,A5040053590,alias,I130701444,round2_inst,34
13110,Zack Almquist,A5026370090,alias,I201448701,round2_inst,75
13111,John D Lesieutre,A5061682655,fuzzy,I130769515,round2_inst,42
13112,Marc F Muller,A5076700331,fuzzy,I107639228,round2_inst,122
13113,Alvitta Ottley,A5083806955,alias,I204465549,round2_inst,84
13114,Bhuvana Krishnaswamy,A5053063973,alias,I135310074,round3_semantic,31
13115,Christopher Harig,A5053037440,exact,,name_unique,56
13116,Scott T Salesky,A5052196157,fuzzy,I8692664,round2_inst,55
13117,Erin R Ottmar,A5087385752,fuzzy,I107077323,round2_inst,71
13118,Katarzyna Glowacka,A5102809357,alias,I114395901,round2_inst,65
13119,Sajjad Moazeni,A5068618458,exact,,name_unique,47
13120,Andrew R Babbin,A5088558181,fuzzy,I63966007,round2_inst,71
13121,Kira Delmore,A5013611331,alias,I91045830,round2_inst,60
13122,Ivan Bermejo-Moreno,A5014839664,alias,I1174212,round3_semantic,61
13123,Tovah Day,A5027855271,alias,I12912129,round2_inst,38
13125,Yuzhang Lin,A5068257993,exact,I133738476,round2_inst,104
13126,Barbara J Ericson,A5005683626,fuzzy,I27837315,round2_inst,112
13127,Anne E Dekas,A5000544031,fuzzy,I97018004,round3_semantic,157
13128,Wei Bao,A5085225065,alias,I114395901,round2_inst,92
13129,Robin Brewer,A5009534537,exact,I27837315,round2_inst,75
13130,Christopher G Arges,A5057296942,fuzzy,I130769515,round2_inst,168
13131,Ling Ren,A5002519367,exact,I157725225,round3_semantic,147
13134,Xiaoping Bao,A5042230052,alias,I219193219,round2_inst,75
13135,Carlos R Ponce,A5089263610,fuzzy,I136199984,round2_inst,39
13136,Nicholas Ryan,A5109383262,alias,I32971472,round3_semantic,46
13137,Marynel Vazquez,A5041256504,alias,I32971472,round2_inst,86
13138,Fang Luo,A5055561420,exact,I59553526,round3_semantic,363
13141,Antonio De Rosa,A5043926638,alias,I66946132,round3_semantic,104
13142,Minkyu Kim,A5100377709,exact,I138006243,round2_inst,139
13143,Rodrigo Trevino,A5061983071,alias,I66946132,round2_inst,60
13144,Brian N Kim,A5091278701,fuzzy,I106165777,round3_semantic,46
13146,Kristin M Sample-Lord,A5042182839,fuzzy,I7863295,round2_inst,59
13149,Sathyanarayanan Aakur,A5080710999,alias,I115475287,round2_inst,71
13150,Shue Wang,A5072325864,exact,I40253897,round2_inst,129
13151,Carsten Prasse,A5059384908,exact,,name_unique,68
13152,Erika La Plante,A5071999876,alias,I189196454,round2_inst,51
13153,Jamie Spangler,A5083417237,alias,I145311948,round2_inst,97
13154,Michelle A Calabrese,A5061096456,fuzzy,I130238516,round2_inst,53
13155,Erik A Sperling,A5015405639,fuzzy,I97018004,round2_inst,178
13156,Mauricio Ibanez-Mejia,A5085536118,exact,,name_unique,120
13157,Tania J Lupoli,A5074357224,fuzzy,I57206974,round2_inst,46
13158,Elizabeth Goldschmidt,A5069246310,alias,I157725225,round2_inst,118
13159,Trina Fletcher,A5072057754,alias,I19700959,round2_inst,39
13160,Johan Ugander,A5072263832,exact,,name_unique,104
13161,Suyang Xu,A5111495850,alias,I136199984,round3_semantic,35
13163,Dominic Gross,A5009730980,alias,I135310074,round2_inst,79
13164,Darin A Ragozzine,A5029179877,fuzzy,I100005738,round2_inst,277
13165,Yuting Wei,A5005015806,exact,I79576946,round3_semantic,134
13166,Crystal D Rogers,A5031796208,fuzzy,I84218800,round2_inst,37
13167,Brian Johnson,A5020529252,alias,I201448701,round3_semantic,151
13168,Chris Thachuk,A5012131505,exact,,name_unique,59
13169,Xiaojun Tian,A5012296123,alias,I55732556,round2_inst,108
13170,Yuan Ping,A5071056338,alias,I185103710,round3_semantic,185
13171,Julia Palacios,A5072491898,alias,I97018004,round2_inst,52
13172,Brett A Poulin,A5069523001,fuzzy,I84218800,round2_inst,51
13173,Tselil Schramm,A5081583404,alias,I97018004,round2_inst,83
13174,Amirhossein Arzani,A5054293534,exact,,name_unique,77
13175,Banafsheh Seyed-Aghazadeh,A5050542164,exact,I100633361,round3_semantic,55
13176,Christopher Monahan,A5032020553,alias,I16285277,round2_inst,127
13177,Julia Ganz,A5022740687,alias,I87216513,round2_inst,36
13178,Yuncheng Du,A5047685058,alias,I16944753,round2_inst,101
13180,Georgios Matheou,A5091254897,exact,,name_unique,110
13181,Amir Asadi,A5016737120,exact,,round3_semantic,88
13182,Foteini Baldimtsi,A5023122783,alias,I162714631,round2_inst,69
13183,Pu Zhang,A5100425980,exact,I123946342,round3_semantic,170
13184,Jessica R Ray,A5040928373,fuzzy,I201448701,round2_inst,32
13185,Philip M Dames,A5070031738,fuzzy,I84392919,round2_inst,56
13186,Nan Jiang,A5060285534,alias,I33213144,round3_semantic,112
13188,Brian A Counterman,A5009397506,fuzzy,I82497590,round2_inst,64
13189,David Y Yang,A5050191512,fuzzy,I136199984,round3_semantic,106
13190,Yamil J Colon,A5072941998,fuzzy,I107639228,round2_inst,89
13191,Weiming Xiang,A5090573416,alias,I25041050,round2_inst,163
13192,Konstantinos Vogiatzis,A5091149690,alias,I75027704,round2_inst,132
13193,Jason Polakis,A5018209439,exact,,name_unique,35
13194,Rui Han,A5021709348,alias,I121820613,round2_inst,81
13195,Matthew Rau,A5050152409,alias,I130769515,round2_inst,56
13197,Jia Li,A5070982282,exact,I27804330,round3_semantic,564
13198,Timothy J Buschman,A5028333846,alias,I20089843,round2_inst,85
13199,Alexandru G Bardas,A5034290852,fuzzy,I146416000,round2_inst,34
13200,Ji Wang,A5064064496,exact,I52357470,round3_semantic,239
13201,Paul A Rowley,A5002412654,fuzzy,I155093810,round2_inst,77
13202,Jeseth Delgado Vela,A5055890436,exact,,name_unique,34
13204,Wenyuan Fan,A5083642903,alias,I150209017,round3_semantic,89
13205,Charles W Shields,A5014449868,fuzzy,,round3_semantic,75
13206,Ahmad Najafi,A5060339899,alias,I72816309,round2_inst,92
13207,Shayok Chakraborty,A5101153180,exact,I103163165,round2_inst,86
13208,Qiong Ma,A5110364131,exact,I103531236,round2_inst,155
13209,Minjung Ryu,A5036307277,alias,I39422238,round2_inst,41
13210,Hamed Zamani,A5101457713,exact,I24603500,round2_inst,205
13211,Katherine R Driggs-Campbell,A5059066811,fuzzy,I157725225,round3_semantic,135
13212,Ralf M Haefner,A5034280616,fuzzy,I5388228,round2_inst,74
13213,Matthew J Scarborough,A5031617048,fuzzy,I111236770,round2_inst,48
13214,Meredith A Holgerson,A5064524583,fuzzy,I205783295,round2_inst,41
13215,Lillian K Fritz-Laylin,A5021399148,fuzzy,I24603500,round2_inst,90
13216,Alexander Gumennik,A5053476182,alias,I592451,round2_inst,42
13217,Qiyang Han,A5084054903,exact,I102322142,round2_inst,60
13218,Helen Durand,A5021832071,alias,I185443292,round2_inst,100
13219,Ethan D Clotfelter,A5039497933,fuzzy,I177605424,round2_inst,70
13220,Justin Ruths,A5087525845,alias,I162577319,round2_inst,121
13221,Dong Dong,A5100318627,alias,I859038795,round2_inst,352
13222,Simon Du,A5033061754,alias,I201448701,round2_inst,230
13223,Ashley E Ross,A5076149882,fuzzy,I63135867,round2_inst,84
13224,David Jurgens,A5046126345,alias,I27837315,round2_inst,180
13225,Claudie Beaulieu,A5076316988,exact,I185103710,round2_inst,84
13226,JungKyoon Yoon,A5041679270,exact,I205783295,round2_inst,37
13228,Letian Dou,A5083815137,exact,,name_unique,264
13229,Dawei Feng,A5012128455,exact,I135310074,round2_inst,133
13230,Amanda R Krause,A5040708440,fuzzy,I33213144,round2_inst,46
13231,Srinath Sridhar,A5014973945,alias,I27804330,round3_semantic,76
13233,Tomce Runcevski,A5073755772,exact,,name_unique,215
13235,Mustafa Aksoy,A5061239916,exact,I392282,round3_semantic,75
13236,Shuran Song,A5004644695,exact,I78577930,round2_inst,184
13237,Doyl Dickel,A5052066089,exact,,name_unique,64
13238,Jinho Kim,A5100366821,alias,I108468826,round2_inst,481
13239,Amy Pickering,A5061386593,alias,I95457486,round2_inst,192
13241,Sili Deng,A5043537937,alias,I63966007,round2_inst,77
13242,Xue Gao,A5015794568,exact,I74775410,round2_inst,109
13243,Christian W Pester,A5072719681,fuzzy,I130769515,round2_inst,68
13244,Thomas Iadecola,A5075163502,exact,,name_unique,125
13246,Joseph D Yesselman,A5035373472,fuzzy,I114395901,round2_inst,49
13247,Dali Sun,A5087532845,alias,I137902535,round3_semantic,154
13248,Walter O Krawec,A5024539968,fuzzy,I140172145,round2_inst,110
13249,Rachel A Letteri,A5062460309,fuzzy,I51556381,round2_inst,39
13250,Matthew J Ajemian,A5039207374,fuzzy,I63772739,round2_inst,72
13251,Theresa M Desrochers,A5083990780,fuzzy,I27804330,round2_inst,34
13252,Danial Faghihi,A5003194178,exact,,name_unique,74
13253,Ricardo A Daziano,A5056770504,fuzzy,I205783295,round2_inst,133
13254,Connor Mooney,A5019324917,exact,I204250578,round2_inst,75
13255,William M Jacobs,A5006203709,fuzzy,I20089843,round3_semantic,71
13256,Katelyn M Cooper,A5034596755,fuzzy,I55732556,round2_inst,99
13257,Hua Wang,A5100403938,exact,I157725225,round3_semantic,1491
13258,Yuzhang Li,A5010199197,alias,I161318765,round2_inst,142
13259,Zhuoxin Li,A5059230831,exact,I103531236,round2_inst,183
13260,Jianqiang Cheng,A5005809877,alias,I138006243,round2_inst,51
13261,Brendan Saltaformaggio,A5021029981,exact,,name_unique,45
13262,Xiao Liu,A5033098827,exact,I78715868,round3_semantic,49
13263,Jessica Shang,A5100724664,alias,I5388228,round2_inst,88
13264,Chien-Ming Huang,A5017287995,alias,I145311948,round3_semantic,134
13265,Ferdinando Fioretto,A5052534316,alias,I70983195,round2_inst,158
13266,Huiyuan Zhu,A5087106141,exact,I859038795,round2_inst,74
13268,Joshua D Sieber,A5083220867,fuzzy,I184840846,round2_inst,99
13270,Robert J Luallen,A5062424340,fuzzy,I26538001,round2_inst,30
13271,Max D Engelstein,A5030903138,fuzzy,I130238516,round2_inst,53
13273,Albert Kim,A5081934282,exact,I84392919,round2_inst,194
13274,Devin A Matthews,A5019062687,fuzzy,I178169726,round2_inst,101
13275,Changhyun Choi,A5057994317,alias,I130238516,round2_inst,132
13276,Huan Lei,A5036476165,exact,I87216513,round2_inst,103
13278,Harsha Honnappa,A5070127492,exact,,name_unique,89
13279,Boris L Hanin,A5103247445,fuzzy,I20089843,round3_semantic,35
13281,George P Lisi,A5084032216,fuzzy,I27804330,round2_inst,80
13282,Antonio Blanca,A5008395399,exact,I130769515,round2_inst,77
13283,Andrew Mann,A5009191583,alias,I114027177,round2_inst,610
13284,Meixia Zhao,A5074945862,alias,I83328450,round2_inst,55
13285,Melissa Beresford,A5063471639,exact,,name_unique,48
13287,Benjamin A Walter,A5070640679,fuzzy,I52357470,round2_inst,43
13288,Rafael C Bernardi,A5020634590,fuzzy,I82497590,round2_inst,80
13292,Julius M Schoop,A5077092841,fuzzy,I143302722,round2_inst,54
13293,Matthew P Kasemer,A5081645298,fuzzy,I17301866,round2_inst,31
13294,Agnes Beaudry,A5037086733,exact,,name_unique,53
13295,Daniel M Sussman,A5010013003,fuzzy,I150468666,round2_inst,108
13296,Travis Weiland,A5007532252,exact,,name_unique,39
13298,John C Lukesh,A5029281014,fuzzy,I47251452,round2_inst,38
13299,Justus C Ndukaife,A5005967434,fuzzy,I200719446,round2_inst,88
13300,Dara M Wald,A5002318671,alias,I91045830,round2_inst,42
13301,Xiaoou Li,A5100683740,alias,I130238516,round3_semantic,392
13302,Erin Osborne Nishimura,A5055472811,alias,I92446798,round2_inst,59
13303,Jordan Kern,A5065829531,alias,I137902535,round2_inst,86
13304,Alexander Opitz,A5082720571,alias,I130238516,round2_inst,156
