row_id,code,scheme-name,funding-commencement-year,grant-status,lead-investigator,primary-field-of-research,current-admin-organisation,host_openalex_id,matched_name,method,relevance,ror,announcement-admin-organisation,announcement_host_openalex_id
1437,FT120100666,ARC Future Fellowships,2012,Closed,Prof Marcel Jackson,0101 - Pure Mathematics,La Trobe University,,,pending,,,La Trobe University,
1438,FT120100421,ARC Future Fellowships,2012,Closed,A/Prof Jeffrey Harmer,0306 - Physical Chemistry (Incl. Structural),The University of Queensland,,,pending,,,The University of Queensland,
1439,FT120100030,ARC Future Fellowships,2012,Closed,Prof Paul Adlard,1109 - Neurosciences,The Florey Institute of Neuroscience and Mental Health,,,pending,,,The University of Melbourne,
1440,FT120100716,ARC Future Fellowships,2012,Closed,Prof Stuart Bedford,2101 - Archaeology,The Australian National University,,,pending,,,The Australian National University,
1441,FT120100291,ARC Future Fellowships,2012,Closed,Prof Joseph Hope,0206 - Quantum Physics,The Australian National University,,,pending,,,The Australian National University,
1442,FT120100253,ARC Future Fellowships,2012,Closed,Dr Justine Ellis,0604 - Genetics,MURDOCH CHILDREN'S RESEARCH INSTITUTE,,,pending,,,Murdoch Childrens Research Institute,
1443,FT120100943,ARC Future Fellowships,2012,Closed,Prof Seok-Hee Hong,0802 - Computation Theory and Mathematics,The University of Sydney,,,pending,,,The University of Sydney,
1444,FT120100039,ARC Future Fellowships,2012,Closed,Prof Daniel Hatters,0601 - Biochemistry and Cell Biology,The University of Melbourne,,,pending,,,The University of Melbourne,
1445,FT120100004,ARC Future Fellowships,2012,Closed,Prof Christopher Fogwill,0406 - Physical Geography and Environmental Geoscience,The University of New South Wales,,,pending,,,The University of New South Wales,
1446,FT120100777,ARC Future Fellowships,2012,Closed,Prof Caroline Jones,2004 - Linguistics,Western Sydney University,,,pending,,,University of Western Sydney,
1447,FT120100931,ARC Future Fellowships,2012,Closed,Prof Louise D'Arcens,2005 - Literary Studies,Macquarie University,,,pending,,,University of Wollongong,
1448,FT120100384,ARC Future Fellowships,2012,Closed,A/Prof Kai Schulz,0402 - Geochemistry,Southern Cross University,,,pending,,,Southern Cross University,
1449,FT120100178,ARC Future Fellowships,2012,Closed,Prof Shaomin Liu,0904 - Chemical Engineering,Curtin University,I205640436,Curtin University,exact,205591.45,https://ror.org/02n415q13,Curtin University of Technology,
1450,FT120100069,ARC Future Fellowships,2012,Closed,A/Prof Jane Ford,1117 - Public Health and Health Services,The University of Sydney,,,pending,,,The University of Sydney,
1451,FT120100289,ARC Future Fellowships,2012,Closed,Prof Patrick Kluth,0204 - Condensed Matter Physics,The Australian National University,,,pending,,,The Australian National University,
1452,FT120100660,ARC Future Fellowships,2012,Closed,Prof Barbara Catinella,0201 - Astronomical and Space Sciences,The University of Western Australia,,,pending,,,Swinburne University of Technology,
1453,FT120100486,ARC Future Fellowships,2012,Closed,Prof Marija Tabain,2004 - Linguistics,La Trobe University,,,pending,,,La Trobe University,
1454,FT120100265,ARC Future Fellowships,2012,Closed,Dr Ute Eickelkamp,1601 - Anthropology,The University of Sydney,,,pending,,,The University of Sydney,
1455,FT120100419,ARC Future Fellowships,2012,Closed,A/Prof Thomas Haselhorst,0605 - Microbiology,Griffith University,,,pending,,,Griffith University,
1456,FT120100346,ARC Future Fellowships,2012,Closed,Prof Sara Charlesworth,1801 - Law,RMIT University,,,pending,,,University of South Australia,
1457,FT120100830,ARC Future Fellowships,2012,Closed,A/Prof Matthew Finkbeiner,1702 - Cognitive Sciences,Macquarie University,,,pending,,,Macquarie University,
1458,FT120100216,ARC Future Fellowships,2012,Closed,Prof Christoph Arns,0914 - Resources Engineering and Extractive Metallurgy,The University of New South Wales,,,pending,,,The University of New South Wales,
1459,FT120100533,ARC Future Fellowships,2012,Closed,Dr Jan Rueger,2103 - Historical Studies,The Australian National University,,,pending,,,The Australian National University,
1460,FT120100193,ARC Future Fellowships,2012,Closed,A/Prof Dominic Ng,0601 - Biochemistry and Cell Biology,The University of Queensland,,,pending,,,The University of Melbourne,
1461,FT120100707,ARC Future Fellowships,2012,Closed,Prof Steven Most,1701 - Psychology,The University of New South Wales,,,pending,,,The University of New South Wales,
1462,FT120100893,ARC Future Fellowships,2012,Closed,Prof Fasseli Coulibaly,0601 - Biochemistry and Cell Biology,Monash University,,,pending,,,Monash University,
1463,FT120100127,ARC Future Fellowships,2012,Closed,Hon Prof Julia Martinez,2103 - Historical Studies,University of Wollongong,,,pending,,,University of Wollongong,
1464,FT120100466,ARC Future Fellowships,2012,Closed,A/Prof Evgeny Buchbinder,0206 - Quantum Physics,The University of Western Australia,,,pending,,,The University of Western Australia,
1465,FT120100027,ARC Future Fellowships,2012,Closed,Prof Leonie Heilbronn,1116 - Medical Physiology,The University of Adelaide,,,pending,,,The University of Adelaide,
1466,FT120100010,ARC Future Fellowships,2012,Closed,Prof Archil Kobakhidze,"0202 - Atomic, Molecular, Nuclear, Particle and Plasma Physics",The University of Sydney,,,pending,,,The University of Melbourne,
1467,FT120100244,ARC Future Fellowships,2012,Closed,Prof Scott Brown,1702 - Cognitive Sciences,The University of Newcastle,,,pending,,,The University of Newcastle,
1468,FT120100034,ARC Future Fellowships,2012,Closed,Prof Christopher Vale,0206 - Quantum Physics,Swinburne University of Technology,,,pending,,,Swinburne University of Technology,
1469,FT120100145,ARC Future Fellowships,2012,Closed,Dr Melissa Call,0601 - Biochemistry and Cell Biology,The Walter and Eliza Hall Institute of Medical Research,,,pending,,,The Walter and Eliza Hall Institute of Medical Research,
1470,FT120100389,ARC Future Fellowships,2012,Closed,A/Prof Paul Gorry,1108 - Medical Microbiology,Macfarlane Burnet Institute for Medical Research and Public Health Ltd.,,,pending,,,Macfarlane Burnet Centre for Medical Research,
1471,FT120100718,ARC Future Fellowships,2012,Closed,Prof Heng Tao Shen,0806 - Information Systems,The University of Queensland,,,pending,,,The University of Queensland,
1472,FT120100300,ARC Future Fellowships,2012,Closed,A/Prof David Turner,0303 - Macromolecular and Materials Chemistry,Monash University,,,pending,,,Monash University,
1473,FT120100501,ARC Future Fellowships,2012,Closed,Prof David Warton,0104 - Statistics,The University of New South Wales,,,pending,,,The University of New South Wales,
1474,FT120100604,ARC Future Fellowships,2012,Closed,A/Prof Lorenzo Ntogramatzidis,0102 - Applied Mathematics,Curtin University,I205640436,Curtin University,exact,205591.45,https://ror.org/02n415q13,Curtin University of Technology,
1475,FT120100816,ARC Future Fellowships,2012,Closed,Prof Thomas Carlson,1702 - Cognitive Sciences,The University of Sydney,,,pending,,,Macquarie University,
1476,FT120100202,ARC Future Fellowships,2012,Closed,Prof Kirsten Vallmuur,1117 - Public Health and Health Services,Queensland University of Technology,,,pending,,,Queensland University of Technology,
1477,FT120100032,ARC Future Fellowships,2012,Closed,Prof Shahram Akbarzadeh,1606 - Political Science,Deakin University,,,pending,,,The University of Melbourne,
1478,FT120100976,ARC Future Fellowships,2012,Closed,Prof Matthew Burke,1205 - Urban and Regional Planning,Griffith University,,,pending,,,Griffith University,
1479,FT120100770,ARC Future Fellowships,2012,Closed,Prof John Paterson,0403 - Geology,The University of New England,,,pending,,,The University of Adelaide,
1480,FT120100200,ARC Future Fellowships,2012,Closed,A/Prof Andrew Merchant,0607 - Plant Biology,The University of Sydney,,,pending,,,The University of Sydney,
1481,FT120100371,ARC Future Fellowships,2012,Closed,Prof Nigel Turner,0601 - Biochemistry and Cell Biology,The University of New South Wales,,,pending,,,The University of New South Wales,
1482,FT120100096,ARC Future Fellowships,2012,Closed,Prof Cyrille Boyer,0303 - Macromolecular and Materials Chemistry,The University of New South Wales,,,pending,,,The University of New South Wales,
1483,FT120100241,ARC Future Fellowships,2012,Closed,Dr Paul Sidwell,2004 - Linguistics,The Australian National University,,,pending,,,The Australian National University,
1484,FT120100323,ARC Future Fellowships,2012,Closed,Dr Tao Liu,1112 - Oncology and Carcinogenesis,The University of New South Wales,,,pending,,,The University of New South Wales,
1485,FT120100410,ARC Future Fellowships,2012,Closed,Prof Alison Ross,2203 - Philosophy,Monash University,,,pending,,,Monash University,
1486,FT120100697,ARC Future Fellowships,2012,Closed,Prof Benjamin Boyd,1115 - Pharmacology and Pharmaceutical Sciences,Monash University,,,pending,,,Monash University,
1487,FT120100462,ARC Future Fellowships,2012,Closed,Prof Dorrit Jacob,0402 - Geochemistry,Macquarie University,,,pending,,,Macquarie University,
1488,FT120100753,ARC Future Fellowships,2012,Closed,Prof Simon Avenell,2103 - Historical Studies,The Australian National University,,,pending,,,The Australian National University,
1489,FT120100779,ARC Future Fellowships,2012,Closed,Prof Dena Lyras,0605 - Microbiology,Monash University,,,pending,,,Monash University,
1490,FT120100033,ARC Future Fellowships,2012,Closed,Prof Paul Dux,1701 - Psychology,The University of Queensland,,,pending,,,The University of Queensland,
1491,FT120100605,ARC Future Fellowships,2012,Closed,Prof Roshanka Ranasinghe,0907 - Environmental Engineering,Commonwealth Scientific and Industrial Research Organisation,I1292875679,Commonwealth Scientific and Industrial Research Organisation,exact,465712.5,https://ror.org/03qn8fb07,Commonwealth Scientific and Industrial Research Organisation,I1292875679
1492,FT120100274,ARC Future Fellowships,2012,Closed,Prof Russell Bonduriansky,0603 - Evolutionary Biology,The University of New South Wales,,,pending,,,The University of New South Wales,
1493,FT120100056,ARC Future Fellowships,2012,Closed,Dr Onisha Patel,1107 - Immunology,The Walter and Eliza Hall Institute of Medical Research,,,pending,,,Monash University,
1494,FT120100799,ARC Future Fellowships,2012,Closed,A/Prof Gary Owens,0502 - Environmental Science and Management,University of South Australia,,,pending,,,University of South Australia,
1495,FT120100351,ARC Future Fellowships,2012,Closed,Prof Derek Abbott,0906 - Electrical and Electronic Engineering,The University of Adelaide,,,pending,,,The University of Adelaide,
1496,FT120100947,ARC Future Fellowships,2012,Closed,Prof Qing Li,0913 - Mechanical Engineering,The University of Sydney,,,pending,,,The University of Sydney,
1497,FT120100471,ARC Future Fellowships,2012,Closed,Prof Keith Jacobs,1608 - Sociology,University of Tasmania,,,pending,,,University of Tasmania,
1498,FT120100851,ARC Future Fellowships,2012,Closed,Prof Wai-Hong Tham,0605 - Microbiology,The Walter and Eliza Hall Institute of Medical Research,,,pending,,,The Walter and Eliza Hall Institute of Medical Research,
1499,FT120100917,ARC Future Fellowships,2012,Closed,Prof John Hooper,1112 - Oncology and Carcinogenesis,Mater Research Institute,,,pending,,,Mater Medical Research Institute,
1500,FT120100704,ARC Future Fellowships,2012,Closed,Prof Shauna Murray,0604 - Genetics,University of Technology Sydney,,,pending,,,"University of Technology, Sydney",
1501,FT120100969,ARC Future Fellowships,2012,Closed,Prof Chunhua Shen,0801 - Artificial Intelligence and Image Processing,The University of Adelaide,,,pending,,,The University of Adelaide,
1502,FT120100150,ARC Future Fellowships,2012,Closed,Prof Anna Ziersch,1117 - Public Health and Health Services,Flinders University,,,pending,,,The Flinders University of South Australia,
1503,FT120100026,ARC Future Fellowships,2012,Closed,Prof Catherine Mills,2203 - Philosophy,Monash University,,,pending,,,Monash University,
1504,FT120100095,ARC Future Fellowships,2012,Closed,Dr Gregory Brown,0602 - Ecology,The University of Sydney,,,pending,,,The University of Sydney,
1505,FT120100475,ARC Future Fellowships,2012,Closed,Dr Michelle Wykes,0605 - Microbiology,Queensland Institute of Medical Research,,,pending,,,Queensland Institute of Medical Research,
1506,FT120100812,ARC Future Fellowships,2012,Closed,Prof Gita Mishra,1117 - Public Health and Health Services,The University of Queensland,,,pending,,,The University of Queensland,
1507,FT120100473,ARC Future Fellowships,2012,Closed,Prof Xuehua Zhang,0306 - Physical Chemistry (Incl. Structural),RMIT University,,,pending,,,The University of Melbourne,
1508,FT120100924,ARC Future Fellowships,2012,Closed,A/Prof Nigel Marks,0204 - Condensed Matter Physics,Curtin University,I205640436,Curtin University,exact,205591.45,https://ror.org/02n415q13,Curtin University of Technology,
1509,FT120100463,ARC Future Fellowships,2012,Closed,Prof Timothy Cavagnaro,0503 - Soil Sciences,The University of Adelaide,,,pending,,,Monash University,
1510,FT120100926,ARC Future Fellowships,2012,Closed,Prof Bayden Wood,1103 - Clinical Sciences,Monash University,,,pending,,,Monash University,
1511,FT120100780,ARC Future Fellowships,2012,Closed,Prof Leanne Hides,1099 - Other Technology,Queensland University of Technology,,,pending,,,Queensland University of Technology,
1512,FT120100564,ARC Future Fellowships,2012,Closed,Prof Georgina Such,0303 - Macromolecular and Materials Chemistry,The University of Melbourne,,,pending,,,The University of Melbourne,
1513,FT120100842,ARC Future Fellowships,2012,Closed,Prof Andrew Hogg,0405 - Oceanography,The Australian National University,,,pending,,,The Australian National University,
1514,FT120100284,ARC Future Fellowships,2012,Closed,Prof Mark Halsey,1602 - Criminology,Flinders University,,,pending,,,The Flinders University of South Australia,
1515,FT120100778,ARC Future Fellowships,2012,Closed,Prof Michele Ford,1699 - Other Studies In Human Society,The University of Sydney,,,pending,,,The University of Sydney,
1516,FT120100251,ARC Future Fellowships,2012,Closed,A/Prof Michelle Hill,0601 - Biochemistry and Cell Biology,The University of Queensland,,,pending,,,The University of Queensland,
1517,FT120100953,ARC Future Fellowships,2012,Closed,A/Prof Mathias Dutschmann,1109 - Neurosciences,The Florey Institute of Neuroscience and Mental Health,,,pending,,,Howard Florey Institute,
1518,FT120100227,ARC Future Fellowships,2012,Closed,Prof Nicolas Cherbuin,1701 - Psychology,The Australian National University,,,pending,,,The Australian National University,
1519,FT120100097,ARC Future Fellowships,2012,Closed,A/Prof Catherine Suter,0604 - Genetics,Victor Chang Cardiac Research Institute,,,pending,,,Victor Chang Cardiac Research Institute,
