rid,aus_name,authorid,sci_name,match_type
1154,Bo Li,A5101780459,Bo Li,alias
231,Yi Liu,A5114237277,Yi Liu,alias
840,Jianhua Guo,A5100853522,Jianhua Guo,alias
279,Chang Xu,A5066477643,Chang Xu,alias
800,Hao Liu,A5103269144,Hao Liu,alias
234,JIA WANG,A5101825230,Jia Wang,alias
2144,Yuesheng Li,A5113562641,Li Yuesheng,alias
2186,Sarah Russell,A5072527169,Sarah Russell,alias
234,JIA WANG,A5065000356,Jia Wang,alias
1724,Andrew Lowe,A5020620094,Andrew G. Lowe,alias
419,Li Wei,A5108124586,Wei Li,alias
818,Anders Eriksson,A5067641233,Anders Eriksson,alias
800,Hao Liu,A5031583982,H.H. Liu,alias
136,Min Xu,A5104522125,Min Xu,alias
972,Kai He,A5106725890,Kai He,alias
136,Min Xu,A5107876093,Xu Min,alias
1924,Yun Liu,A5108070912,Liu Yun,alias
794,Timothy Smith,A5097266771,Timothy Smith,alias
1496,Qing Li,A5006935947,LI Qing,alias
690,Kate Macdonald,A5036464281,Kate MacDonald,alias
1515,Michele Ford,A5093526536,Michele Ford,alias
1171,Anoma Pieris,A5094217955,Anoma Pieris,alias
1080,Neil McIntyre,A5097235584,McIntyre Neil,alias
854,Kristie Miller,A5097241325,Kristie Miller,alias
1145,Emma Baker,A5099854113,Emma Baker,alias
1029,Hui Feng,A5103666838,Feng Hui,alias
1030,Sonia Henriques,A5103765745,Sónia Henriques,alias
573,Dan Liu,A5104040350,LIU Dan,alias
1305,Sam Banks,A5104129944,Sam Banks,alias
728,Jian Yang,A5104273299,Jian Yang,alias
492,Zhi Li,A5104305352,Zhi Li,alias
666,Andrew Cox,A5105993711,Andrew Cox,alias
1518,Nicolas Cherbuin,A5106006088,Nicolas Cherbuin,alias
693,Jun Li,A5106015642,Jun Li,alias
236,Alexander Fraser,A5106547644,Alexander Fraser,alias
800,Hao Liu,A5107748231,Hao Liu,alias
103,Jun Zhang,A5092344826,Jun Zhang,alias
1258,Benjamin Powell,A5110654674,Benjamin Powell,alias
234,JIA WANG,A5110666524,Jia Wang,alias
462,Simon Williams,A5110757775,Simon Williams,alias
231,Yi Liu,A5111177416,Yi Liu,alias
1806,Andrew Francis,A5020089268,Andrew Francis,alias
62,Haoran Ren,A5083377502,Haoran Ren,alias
569,Yuting Zhang,A5114804059,Yuting Zhang,alias
240,Yang Liu,A5008370828,Yang Liu,alias
231,Yi Liu,A5059920346,Yi Liu,alias
720,Dong Xu,A5078531016,Dong Xu,alias
218,Ling Chen,A5022046569,Ling Chen,alias
728,Jian Yang,A5052901184,Yang Jian,alias
1601,Rui Zhang,A5059076124,Rui Zhang,alias
234,JIA WANG,A5053235242,J F Wang,alias
806,Daniel Harris,A5013593854,Daniel I. Harris,alias
1593,Min Chen,A5108126375,Chen Min,alias
1495,Derek Abbott,A5087134693,Derek Abbott,alias
1614,James Bailey,A5013423442,James Bailey,alias
123,Jun Li,A5064433062,J. Li,alias
156,Joanne Whittaker,A5009910223,Joanne O. Whittaker,alias
1819,Tomasz Kowalski,A5010859499,Tomasz Kowalski,alias
240,Yang Liu,A5100638310,Liu Yang,alias
572,Neeraj Sharma,A5100619382,Neeraj Sharma,alias
845,Chuan Zhao,A5009082323,Chuan Zhao,alias
1533,Helen Pask,A5038512680,Helen Pask,alias
103,Jun Zhang,A5106628119,Zhang Jun,alias
1498,Wai-Hong Tham,A5112361018,Hong-Wai Tham,alias
2023,Laurajane Smith,A5109485526,Laurajane Smith,alias
1924,Yun Liu,A5077445062,Liu Yun,alias
972,Kai He,A5006564658,Kai He,alias
1296,Yingjie Yang,A5100865890,Yang Yingjie,alias
240,Yang Liu,A5101939179,Yang Liu,alias
621,Yang Song,A5103118604,Yang Song,alias
1601,Rui Zhang,A5101568030,Zhang Rui,alias
134,Xiaoshan Lin,A5023076065,Xiaoshan Lin,alias
2064,Peter Franks,A5062552012,Peter Franks,alias
2107,Thomas Huber,A5004470035,Thomas R. Huber,alias
2169,Michael Monteiro,A5024336875,Michael Douglas Santos Monteiro,alias
2189,Todd Lane,A5051868783,Todd Lane,alias
2204,Jie Zhang,A5035469042,Jie Zhang,alias
2204,Jie Zhang,A5071876354,Jie Zhang,alias
2209,Andrew Baird,A5010968952,Andrew Baird,alias
1601,Rui Zhang,A5057204344,R. Zhang,alias
2022,John Alroy,A5034795925,J. Alroy,alias
447,Meghan Miller,A5036493748,Meghan M. Miller,alias
304,Travis Johnson,A5038634600,T.G. Johnson,alias
246,Joseph Watts,A5087764863,Joseph Watts,alias
1816,Michael Davies,A5066768434,M. O. Davies,alias
1189,Chun-Xia Zhao,A5027776770,Chun‐Xia Zhao,alias
1706,Stephanie Brown,A5050946715,Stephanie Brown,alias
1089,Anna Clark,A5061441442,Anna Clark,alias
1593,Min Chen,A5078888575,Min Chen,alias
1575,Jennifer Hudson,A5085328266,J. Edward Hudson,alias
369,Jun Huang,A5108580834,Huang Jun,alias
231,Yi Liu,A5107772019,Yi Liu,alias
419,Li Wei,A5115026156,Li Wei,alias
1351,Spencer Williams,A5015000104,Spencer Williams,alias
1484,Tao Liu,A5041647489,T. Liu,alias
1601,Rui Zhang,A5076964535,Rui Zhang,alias
496,Anthony Brown,A5006650941,A. B. D. Brown,alias
1244,Richard Payne,A5015944205,Richard Payne,alias
103,Jun Zhang,A5084337522,Jun-Zhang,alias
103,Jun Zhang,A5107790931,Jun Zhang,alias
1496,Qing Li,A5091709734,Qing Li,alias
921,Yuan Chen,A5026879089,Yuan Chen,alias
1601,Rui Zhang,A5042818365,Rui Zhang,alias
130,Xi Zheng,A5039537608,Zheng Xi,alias
1749,Colin Clifford,A5057834266,Colin Clifford,alias
2000,Jian Li,A5088304467,Jian Li,alias
419,Li Wei,A5103352914,Wei Li,alias
216,Jin Zhang,A5107125425,Jin Zhang,alias
1743,Joshua Madin,A5108233709,Madin Joshua,alias
1368,Xiaolin Wang,A5013549195,X. Wang,alias
1195,Michael Shields,A5046663603,M. Shields,alias
1154,Bo Li,A5037794596,Bo Li,alias
189,Chen Li,A5033846050,Li Chen,alias
1768,Michael Smith,A5047288054,Michael Smith,alias
1370,Suzanne Miller,A5079687866,Suzanne Miller,alias
728,Jian Yang,A5077572617,Jian Yang,alias
1819,Tomasz Kowalski,A5015583632,Tomasz Kowalski,alias
419,Li Wei,A5032749148,Wei Li,alias
419,Li Wei,A5051648684,Wei Li,alias
809,Jon McCormack,A5009560313,J.B. McCormack,alias
1600,Tong Lin,A5063026869,Tong Lin,alias
297,Jessica Whyte,A5101952492,Jessica Whyte,alias
1496,Qing Li,A5103654447,LI Qing,alias
234,JIA WANG,A5101432266,Jia Wang,alias
166,Ben Shaw,A5103374236,Ben Shaw,alias
14,Jia Wu,A5101734436,Jia Wu,alias
1484,Tao Liu,A5101707817,Tao Liu,alias
369,Jun Huang,A5101567880,Jun Steed Huang,alias
216,Jin Zhang,A5104006709,Jin Zhang,alias
1601,Rui Zhang,A5049637031,Rui Zhang,alias
231,Yi Liu,A5104106206,Yi Liu,alias
419,Li Wei,A5103461971,Li Wei,alias
123,Jun Li,A5076215596,J. Li,alias
189,Chen Li,A5101628034,C. Li,alias
1178,Peter Munro,A5087131989,Peter Munro,alias
278,Andrew Phillips,A5111432722,Andrew Phillips,alias
240,Yang Liu,A5100693701,Yang Liu,alias
1154,Bo Li,A5100734437,Bo Li,alias
720,Dong Xu,A5032214040,Dong Xu,alias
619,Guo Chen,A5100552152,Guo Chen,alias
103,Jun Zhang,A5100754328,Zhang Jun,alias
2000,Jian Li,A5100773862,Jian Li,alias
190,Andrew Phillips,A5112471386,Andrew Phillips,alias
545,Tanya Smith,A5078406410,Tanya M Smith,alias
2141,Andrew Martin,A5115018506,Andrew Martin,alias
2161,Christina Lim,A5018250875,Christina Lim,alias
2163,Jeremy Smith,A5015171496,Jeremy Adam Smith,alias
2163,Jeremy Smith,A5076386686,Jeremy Smith,alias
1060,Mark Kelly,A5073519144,Kelly Mark,alias
1970,Michael Brown,A5062307636,Michael Harold Brown,alias
1276,Nigel Jones,A5042566187,Nigel A. Jones,alias
1709,Clare Corbould,A5015349783,Clare Corbould,alias
1600,Tong Lin,A5021926421,Tong Lin,alias
572,Neeraj Sharma,A5032735454,Neeraj Sharma,alias
2023,Laurajane Smith,A5045084470,LAURAJANE SMITH,alias
847,Qinian Jin,A5045752339,Q. Jin,alias
123,Jun Li,A5108394188,Jun Li,alias
279,Chang Xu,A5108434060,Chang Xu,alias
248,Min Hong,A5108579837,Min Hong,alias
1313,Hui Hu,A5108582015,Hu Hui,alias
1647,Julie McLeod,A5108819975,Julie McLeod,alias
573,Dan Liu,A5108943564,Dan Liu,alias
1496,Qing Li,A5108992102,Qing Li,alias
40,Bo Xia,A5022898559,Xia-bo,alias
921,Yuan Chen,A5049195114,Yuan Julian Chen,alias
1154,Bo Li,A5100374539,Bo Li,alias
445,Jack Hall,A5110904229,J. Storrs Hall,alias
573,Dan Liu,A5100326879,Dan Liu,alias
189,Chen Li,A5100379167,Li Chen,alias
123,Jun Li,A5100361645,Jun Li,alias
123,Jun Li,A5100361606,Jun Li,alias
240,Yang Liu,A5100356137,Yang Liu,alias
216,Jin Zhang,A5111015870,Jin Zhang,alias
972,Kai He,A5056957500,Kai He,alias
123,Jun Li,A5100361628,Jun Li,alias
1676,Han Huang,A5110004731,Han Huang,alias
2000,Jian Li,A5107007931,Jian Li,alias
231,Yi Liu,A5067342014,Y. Liu,alias
800,Hao Liu,A5100458848,Hao Liu,alias
621,Yang Song,A5035339478,Yang Song,alias
1833,Anthony White,A5023096783,Anthony White,alias
103,Jun Zhang,A5100433241,Jun Zhang,alias
419,Li Wei,A5100318212,Wei Li,alias
123,Jun Li,A5100362083,Jun Li,alias
840,Jianhua Guo,A5110670645,JianHua Guo,alias
216,Jin Zhang,A5100406026,Jin Zhang,alias
1379,Weihua Liu,A5103454970,Liu Wei-hua,alias
319,Joel Carpenter,A5103730162,Joel Carpenter,alias
2038,Martin Thomas,A5105933197,Thomas Martin,alias
696,Pat Scott,A5035561396,P. A. Scott,alias
1020,Edward Taylor,A5089824563,Taylor Edward,alias
786,Yi Du,A5050576750,Du Yi,alias
364,Bing Sun,A5041883974,Bing Sun,alias
189,Chen Li,A5010321383,Chen LI,alias
298,Christian Schwab,A5031993859,Christian Schwab,alias
279,Chang Xu,A5110771712,Chang Xu,alias
1593,Min Chen,A5101852872,Min Chen,alias
231,Yi Liu,A5103737124,Liu Yi,alias
693,Jun Li,A5101750509,Jun Li,alias
1926,Amy Jordan,A5062889324,Amy Jordan,alias
534,Bin Luo,A5073411266,Bin Luo,alias
192,Liang Zheng,A5107318852,Liang Zheng,alias
103,Jun Zhang,A5076077208,Jun Zhang,alias
1982,Yuan Feng,A5029660065,Yuan Feng,alias
618,Ryan Shannon,A5102069409,Shannon Ryan,alias
728,Jian Yang,A5102206398,Yang Jian,alias
159,Craig Anderson,A5102263034,Craig Anderson,alias
465,Xiwang Zhang,A5102273866,Zhang Xiwang,alias
279,Chang Xu,A5102288193,Xu Chang,alias
619,Guo Chen,A5102303164,Guo Chen,alias
743,Thanh Vinh Nguyen,A5102315694,Thanh Vinh Nguyen,alias
1429,Orsola De Marco,A5102359869,Orsola De Marco,alias
343,Jee Hyun Kim,A5102445629,Hyun Jee Kim,alias
419,Li Wei,A5102804003,Wei Li,alias
240,Yang Liu,A5102883378,Yang Liu,alias
1982,Yuan Feng,A5102892264,Yuan Feng,alias
2000,Jian Li,A5102952852,Jian Li,alias
1601,Rui Zhang,A5102969870,Rui Zhang,alias
1151,Hua Xia,A5103041220,Xia Hua,alias
111,Martijn Konings,A5103303251,Martijn Konings,alias
1131,Stephen Bell,A5103303478,Stephen Bell,alias
1242,David Wood,A5103304583,David Wood,alias
737,Matthew Hall,A5107036640,MATTHEW HALL,alias
2095,Linda Bennett,A5018655283,Linda Bennett,alias
2162,Lian Zhang,A5101746654,Zhang Lian,alias
2204,Jie Zhang,A5100436828,Jie Zhang,alias
2204,Jie Zhang,A5100436687,Jie Zhang,alias
945,David Harvey,A5098024795,David Harvey,alias
1600,Tong Lin,A5098107626,tong-Lin,alias
1892,Christopher Wright,A5098198058,Christopher Wright,alias
1663,Ben Saul,A5106608727,Ben Saul,alias
1426,Michael Piper,A5039946809,Piper Michael,alias
1833,Anthony White,A5107195798,Anthony White,alias
693,Jun Li,A5070584905,Jun Li,alias
1600,Tong Lin,A5059003991,Tong Lin,alias
1856,Craig O'Neill,A5055947941,Craig O'Neill,alias
693,Jun Li,A5100760728,Li Jun,alias
1601,Rui Zhang,A5061606085,Rui Zhang,alias
218,Ling Chen,A5055806933,Ling Chen,alias
240,Yang Liu,A5111213118,Yang Liu,alias
619,Guo Chen,A5100704223,Guo Z. Chen,alias
364,Bing Sun,A5024266932,Bing Sun,alias
14,Jia Wu,A5112726003,Jia Wu,alias
231,Yi Liu,A5113213192,Yi Liu,alias
1953,Ashish Sharma,A5054443911,Ashish Sharma,alias
1154,Bo Li,A5110965649,Bo Li,alias
720,Dong Xu,A5095771051,Dong Xu,alias
87,Gang Li,A5100316909,Gang Li,alias
303,Jiajia Zhou,A5115602580,Jiajia Zhou,alias
103,Jun Zhang,A5100478502,Jun Zhang,alias
1753,Dan Li,A5113372125,Dan Li,alias
831,Ying Zhang,A5115603735,Zhang Ying,alias
1313,Hui Hu,A5050114258,恵美 小瀬戸,alias
693,Jun Li,A5115601140,Jun Li,alias
831,Ying Zhang,A5115602327,Ying Zhang,alias
240,Yang Liu,A5115605053,Yang Liu,alias
1622,Craig Williams,A5115691698,Craig Williams,alias
419,Li Wei,A5100318298,Wei Li,alias
972,Kai He,A5100700364,Kai He,alias
87,Gang Li,A5100438772,Gang Li,alias
189,Chen Li,A5100379323,Li Chen,alias
1601,Rui Zhang,A5013318092,Rui Zhang,alias
693,Jun Li,A5100361633,Jun Li,alias
831,Ying Zhang,A5100386075,Ying Zhang,alias
1402,Rajkumar Buyya,A5001431280,Rajkumar Buyya,alias
240,Yang Liu,A5100313471,Yang Liu,alias
1154,Bo Li,A5100766880,Bo Li,alias
419,Li Wei,A5100318454,Wei Li,alias
167,Daniel Bennett,A5074813133,Daniel Bennett,alias
324,Zhe Liu,A5100784478,Zhe Liu,alias
838,Ian Hesketh,A5106627156,Ian Hesketh,alias
240,Yang Liu,A5100356061,Yang Liu,alias
240,Yang Liu,A5100356175,Yang Liu,alias
589,Daniel Huber,A5022979643,Daniel Huber,alias
1151,Hua Xia,A5025761002,Hua Xia,alias
1753,Dan Li,A5025943717,Dan li,alias
728,Jian Yang,A5061345449,Jian Yang,alias
496,Anthony Brown,A5103570342,Anthony Brown,alias
833,John Quinn,A5103362708,John Quinn,alias
729,Michael Murphy,A5104046368,Michael D. Murphy,alias
1242,David Wood,A5052479025,David Wood,alias
616,David Ripley,A5032742251,D. Ripley,alias
103,Jun Zhang,A5049967679,Jun Zhang,alias
1442,Justine Ellis,A5055515890,Justine Ellis,alias
1450,Jane Ford,A5076418682,Jane Ford,alias
442,CHI CHENG,A5109394452,Chi Cheng,alias
1708,Haibo Yu,A5109487205,Yu Haibo,alias
1484,Tao Liu,A5011945239,Tao Liu,alias
240,Yang Liu,A5041011561,Yang Liu,alias
1982,Yuan Feng,A5110450496,Feng Yuan,alias
189,Chen Li,A5092275509,Chen Li,alias
419,Li Wei,A5110841647,Wei Li,alias
1593,Min Chen,A5000801953,Min Chen,alias
1484,Tao Liu,A5070982976,Tao Liu,alias
103,Jun Zhang,A5092048036,Jun Zhang,alias
103,Jun Zhang,A5092129150,Jun Zhang,alias
400,Caroline Foster,A5109752497,Caroline Foster,alias
800,Hao Liu,A5042387350,Hao Liu,alias
214,Wenhua Zhao,A5042867949,Zhao Wen-hua,alias
2069,David Wilson,A5050793528,Wilson David,alias
2162,Lian Zhang,A5012635017,Lian Zhang,alias
2204,Jie Zhang,A5100299869,Zhang Jie,alias
2204,Jie Zhang,A5057986255,zhang jie,alias
1026,Zhou Zhang,A5072641064,Zhang Nai zhou,alias
1753,Dan Li,A5090428533,Dan Li,alias
2014,Brett Collins,A5073881558,Brett Collins,alias
231,Yi Liu,A5107882299,Yi Liu,alias
678,Yan Jiao,A5013134782,Yan Jiao,alias
38,Zuduo Zheng,A5065027046,Zheng Zuduo,alias
231,Yi Liu,A5040350879,Yi Liu,alias
1313,Hui Hu,A5109299647,Hui Hu,alias
693,Jun Li,A5109786438,Jun Li,alias
240,Yang Liu,A5100356236,Yang Liu,alias
686,Juan Salazar,A5008299068,Salazar Juan,alias
1639,Jung Ho Kim,A5103767906,Kim Jung-Ho,alias
189,Chen Li,A5104114275,Chen Li,alias
1496,Qing Li,A5107313992,Qing Li,alias
234,JIA WANG,A5024566014,J.L. WANG,alias
720,Dong Xu,A5066289817,Dong-xu,alias
831,Ying Zhang,A5103325719,Ying Zhang,alias
1242,David Wood,A5089756775,David J. Wood,alias
1425,Zheng Jiang,A5055425503,Zheng Wen Jiang,alias
1663,Ben Saul,A5106597765,Ben Saul,alias
1425,Zheng Jiang,A5035833899,Zheng Jiang,alias
934,Mark Holmes,A5056905062,Mark D. Holmes,alias
14,Jia Wu,A5106402951,Jia Wu,alias
189,Chen Li,A5091928158,Chen Li,alias
1237,Matthew Simpson,A5078910518,Matthew C. Simpson,alias
452,Simon Murphy,A5071999158,Simon Murphy,alias
223,Matthew Griffith,A5078509448,Matthew H. Griffith,alias
1753,Dan Li,A5070789246,Dan Li,alias
1834,Michael McCarthy,A5109805127,Michael J. McCarthy,alias
1901,Andrew Hill,A5027789615,Andrew J. Hill,alias
1333,David Evans,A5000714729,David Evans,alias
419,Li Wei,A5057753858,Wei Li,alias
1500,Shauna Murray,A5113818401,Shauna Murray,alias
1803,Sarah Johnson,A5113937876,Sarah Johnson,alias
1663,Ben Saul,A5114269236,Ben Saul,alias
419,Li Wei,A5114390748,Wei Li,alias
1886,Andrew Harris,A5102744727,Andrew G. Harris,alias
216,Jin Zhang,A5101659846,Zhang Jin,alias
583,Ruth Singer,A5113608017,Ruth Singer,alias
2138,Anthony Scott,A5111369437,Scott Anthony,alias
2138,Anthony Scott,A5068722784,Scott D. Anthony,alias
2204,Jie Zhang,A5045004703,Jie Zhang,alias
1797,Michelle Baker,A5057815367,Michelle Baker,alias
1639,Jung Ho Kim,A5013276432,Ho Jung Kim,alias
475,Joseph Richardson,A5025730660,Joseph Richardson,alias
231,Yi Liu,A5100330475,Yi Liu,alias
327,Lei Ge,A5100648466,Lei Ge,alias
240,Yang Liu,A5100355920,Yang Liu,alias
1162,Yanbo Wang,A5100452610,Yanbo Wang,alias
693,Jun Li,A5100362017,Jun Li,alias
1368,Xiaolin Wang,A5100395130,Xiaolin Wang,alias
1886,Andrew Harris,A5024439180,Andrew T. Harris,alias
103,Jun Zhang,A5100433153,Jun Zhang,alias
1837,Dominic Berry,A5085151983,Dominic W. Berry,alias
574,Rebecca Traub,A5042165812,Rebecca J. Traub,alias
693,Jun Li,A5100683799,Jun Li,alias
1484,Tao Liu,A5100338131,Tao Liu,alias
189,Chen Li,A5100379286,Li Chen,alias
492,Zhi Li,A5100382367,Zhi Li,alias
1753,Dan Li,A5100380662,Dan Li,alias
492,Zhi Li,A5100373430,Zhi Li,alias
123,Jun Li,A5100354297,Cheng Li,alias
831,Ying Zhang,A5100668436,Yiqiang Zhang,alias
515,Simon Williams,A5082045575,Simon Williams,alias
189,Chen Li,A5100369885,Chen Li,alias
607,Dimitrie Culcer,A5002700041,Dimitrie Culcer,alias
1496,Qing Li,A5115602527,Qing Li,alias
569,Yuting Zhang,A5100451834,Yuting Zhang,alias
419,Li Wei,A5100318270,Wei Li,alias
534,Bin Luo,A5100635352,Bin Luo,alias
775,Melissa Merritt,A5003043618,Melissa A. Merritt,alias
1496,Qing Li,A5100404086,Qing Li,alias
136,Min Xu,A5062372256,Min Xu,alias
1601,Rui Zhang,A5100422004,Rui Zhang,alias
1893,Philip Piper,A5071515221,Philip J. Piper,alias
87,Gang Li,A5100438657,Gang Li,alias
1639,Jung Ho Kim,A5100754796,Jungho Kim,alias
189,Chen Li,A5110338233,Li Chen,alias
1154,Bo Li,A5100725692,Bo Li,alias
216,Jin Zhang,A5100748086,Jing Zhang,alias
123,Jun Li,A5100362013,Jun Li,alias
573,Dan Liu,A5100326814,Dan Liu,alias
2000,Jian Li,A5100694098,Jian Li,alias
1593,Min Chen,A5100337276,Min Chen,alias
234,JIA WANG,A5100696964,Wang Jia,alias
621,Yang Song,A5100688422,Yang Song,alias
116,Jianzhong Qi,A5022290876,Jianzhong Qi,alias
103,Jun Zhang,A5115604596,Jun Zhang,alias
419,Li Wei,A5100318452,Wei Li,alias
1425,Zheng Jiang,A5052344287,Jiang Zheng,alias
1413,Runyao Duan,A5109830244,Runyao Duan,alias
1055,Zhi-Yong Li,A5100396721,Zhiyong Li,alias
492,Zhi Li,A5100696356,Zhi Li,alias
189,Chen Li,A5100369937,Chen Li,alias
534,Bin Luo,A5078396432,Bin Luo,alias
1291,Fares Al-Ejeh,A5036264210,Fares Al‐Ejeh,alias
87,Gang Li,A5100352866,Gang Li,alias
2000,Jian Li,A5100402552,Jian Li,alias
1997,Baolin Wang,A5100648295,Baolin Wang,alias
972,Kai He,A5100749793,Kai He,alias
1601,Rui Zhang,A5100683243,Peixin Zhang,alias
220,Daniel Preston,A5110429277,David A. Preston,alias
621,Yang Song,A5115604106,Yang Song,alias
492,Zhi Li,A5100715584,Zhi Li,alias
231,Yi Liu,A5100330448,Yi Liu,alias
1162,Yanbo Wang,A5100605031,Yan‐Bo Wang,alias
1601,Rui Zhang,A5100422028,Rui Zhang,alias
800,Hao Liu,A5100458921,Hao Liu,alias
1496,Qing Li,A5100404166,Qing Li,alias
419,Li Wei,A5100318328,Wei Li,alias
214,Wenhua Zhao,A5021254081,Wenhua Zhao,alias
1154,Bo Li,A5100628411,Bo Li,alias
1601,Rui Zhang,A5100422055,Rui Zhang,alias
231,Yi Liu,A5100330500,Yi Liu,alias
693,Jun Li,A5100362107,Jun Li,alias
2138,Anthony Scott,A5111645679,Anthony Scott,alias
2162,Lian Zhang,A5100647988,Lian Zhang,alias
1601,Rui Zhang,A5100422084,Rui Zhang,alias
240,Yang Liu,A5113072983,Yang Liu,alias
103,Jun Zhang,A5100433209,Jun Zhang,alias
2000,Jian Li,A5100687293,Li Jian,alias
1982,Yuan Feng,A5100590567,Feng Yuan,alias
621,Yang Song,A5100588762,Yang Song,alias
487,Weiwei Lei,A5013058254,Lei Weiwei,alias
831,Ying Zhang,A5089231528,YIng Zhang,alias
573,Dan Liu,A5110786274,Liu Dan,alias
1248,Timothy Schmidt,A5078774694,Timothy M. Schmidt,alias
1601,Rui Zhang,A5040268312,Rui Zhang,alias
419,Li Wei,A5090343570,Wei Li,alias
1048,Elena Marchetti,A5060764907,Elena Marchetti,alias
419,Li Wei,A5067781134,Wei Li,alias
1107,Matthew Tucker,A5035643243,Matthew S. Tucker,alias
1924,Yun Liu,A5003881470,Y Liu,alias
1281,Lisa Butler,A5112781738,Lisa Butler,alias
1781,Xiaozhou Liao,A5113019703,Xiaozhou Liao,alias
728,Jian Yang,A5113261243,Jian Yang,alias
1791,John Hammond,A5113442654,Hammond John,alias
831,Ying Zhang,A5097457794,Ying-zhang,alias
473,Rosalind Dixon,A5088497685,R. M. W. Dixon,alias
343,Jee Hyun Kim,A5002118519,J. Kim,alias
1484,Tao Liu,A5004390838,Tao Liu,alias
496,Anthony Brown,A5027810195,Anthony Cave Brown,alias
240,Yang Liu,A5010851175,Yang Liu,alias
240,Yang Liu,A5107395052,Y. Liu,alias
2104,David Hunter,A5018917248,David M. Hunter,alias
2153,Mark Parsons,A5112339063,Mark Parsons,alias
2153,Mark Parsons,A5037918107,Mark Parsons,alias
2204,Jie Zhang,A5062938843,Jie Zhang,alias
2204,Jie Zhang,A5036113046,Jie Zhang,alias
2204,Jie Zhang,A5041047024,Jie Zhang,alias
2204,Jie Zhang,A5100685752,Jie Zhang,alias
2204,Jie Zhang,A5100436894,Jie Zhang,alias
2204,Jie Zhang,A5100436650,Jie Zhang,alias
2204,Jie Zhang,A5100436834,Jie Zhang,alias
2204,Jie Zhang,A5100436808,Jie Zhang,alias
87,Gang Li,A5057750455,Gang Li,alias
1768,Michael Smith,A5010961804,Michael Clark Smith,alias
1414,Andrew Berry,A5090431488,Andrew Berry,alias
784,Mark Hutchinson,A5095874877,Mark Hutchinson,alias
87,Gang Li,A5096509789,Gang Li,alias
1881,Robert Sparrow,A5096611417,Robert Sparrow,alias
849,Julia Kindt,A5048707856,Julia Kindt,alias
1195,Michael Shields,A5081263186,Michael Shields,alias
1100,Daniel Gomez,A5082160023,Daniel Gomez,alias
272,Yanjun Zhou,A5083178927,Yanjun Zhou,alias
1698,Matt King,A5063788027,Matthew D. King,alias
655,Michael Higgins,A5046422325,Michael D. Higgins,alias
1131,Stephen Bell,A5104867390,Stephen Bell,alias
1970,Michael Brown,A5104877942,Michael Brown,alias
666,Andrew Cox,A5113464951,andrew cox,alias
566,Nicola Henry,A5093977655,Nicola Henry,alias
1559,Yonghui Li,A5098660807,Li Yonghui,alias
800,Hao Liu,A5101006288,Liu Hao,alias
123,Jun Li,A5101017635,Li Jun,alias
693,Jun Li,A5101017635,Li Jun,alias
651,Ben White,A5101282965,Ben White,alias
1105,Andrea Rizzi,A5102235404,Rizzi Andrea,alias
363,Han Lin,A5102303917,Han Lin,alias
1472,David Turner,A5100113760,David Turner,alias
1026,Zhou Zhang,A5062204188,Zhang ZHOU,alias
419,Li Wei,A5108338012,Li Wei,alias
901,Simon Campbell,A5051637556,Simon Campbell,alias
1143,Brian Petersen,A5009169931,Brian Petersen,alias
1979,Felicity Baker,A5031653225,Felicity Baker,alias
1853,Craig Smith,A5090906505,Craig S. Smith,alias
1842,Brendan Wintle,A5079264871,Wintle Brendan,alias
1060,Mark Kelly,A5022730911,M.F. Kelly,alias
130,Xi Zheng,A5109100052,Zheng Xi,alias
248,Min Hong,A5109718921,Min Jee Hong,alias
240,Yang Liu,A5106418738,Liu Yang,alias
240,Yang Liu,A5107383850,Liu Yang,alias
873,Song Yao,A5086556937,Song Yao,alias
278,Andrew Phillips,A5078840031,Andrew Phillips,alias
1089,Anna Clark,A5029015265,A.E. Clark,alias
369,Jun Huang,A5110371522,Huang Jun,alias
1154,Bo Li,A5112487931,Bo Li,alias
